listing_id,lat,lon,Isabella Stewart Gardner Museum,Fenway Park,MFA Boston,Harvard Square,Boston Harbor,Boston Common,Bunker Hill Monument,Faneuil Hall Marketplace,Arnold Arboretum,Skywalk Observatory
14682145,42.3575512,-71.054596,2.93,2.47,2.66,3.67,2.71,0.71,1.55,0.23,5.42,1.8
14747561,42.3050714,-71.0763506,3.06,3.71,3.05,5.98,6.94,4.11,5.76,4.54,2.82,3.85
14826101,42.3029917,-71.0681488,3.43,4.08,3.42,6.2,6.98,4.32,5.9,4.67,3.31,4.07
8899828,42.28976,-71.059196,4.7,5.26,4.69,7.25,7.75,5.11,6.68,5.45,3.97,5.11
7356415,42.2819993,-71.0589269,5.14,5.84,5.13,7.83,8.33,5.69,7.26,6.03,4.27,5.69
10764250,42.3033849,-71.0823845,3.08,3.74,3.07,6,7.04,4.13,5.79,4.57,2.46,3.87
7274342,42.3600825,-71.0588801,2.97,2.51,2.7,3.51,2.96,0.7,1.42,0.22,5.46,1.84
1179399,42.2959981,-71.0655959,4.09,4.74,4.08,6.84,7.34,4.7,6.27,5.04,3.74,4.7
4177233,42.3158992,-71.0566885,3.06,3.33,3.01,5.32,5.77,3.13,4.7,3.47,4.27,3.18
11992431,42.2966358,-71.0792436,3.59,4.24,3.57,6.5,7.54,4.63,6.29,5.07,2.82,4.37
31796,42.2983071,-71.0617246,3.99,4.56,3.98,6.55,7.05,4.41,5.98,4.75,3.75,4.41
9352045,42.3204064,-71.0498041,3.23,3.49,3.17,5.48,5.6,2.99,4.53,3.29,4.56,3.34
179244,42.2983071,-71.0617246,3.99,4.56,3.98,6.55,7.05,4.41,5.98,4.75,3.75,4.41
1128894,42.3010679,-71.0671159,3.64,4.28,3.62,6.36,7.14,4.49,6.07,4.83,3.39,4.23
13565471,42.2827048,-71.0734809,4.73,5.37,4.71,7.64,8.44,5.77,7.37,6.13,3.78,5.5
14056340,42.3029917,-71.0681488,3.43,4.08,3.42,6.2,6.98,4.32,5.9,4.67,3.31,4.07
13564762,42.2827048,-71.0734809,4.73,5.37,4.71,7.64,8.44,5.77,7.37,6.13,3.78,5.5
9894686,42.2924537,-71.0731836,4.01,4.66,3.99,6.92,7.84,5.05,6.77,5.54,3.22,4.79
1178371,42.2959981,-71.0655959,4.09,4.74,4.08,6.84,7.34,4.7,6.27,5.04,3.74,4.7
14809866,42.3147675,-71.0646095,2.76,3.34,2.7,5.33,6.01,3.37,4.94,3.71,3.66,3.19
9239190,42.290701,-71.060139,4.64,5.2,4.63,7.19,7.69,5.05,6.62,5.39,3.87,5.05
3193484,42.2895874,-71.0685309,4.28,4.93,4.27,7.19,7.84,5.2,6.77,5.54,3.41,5.06
47521,42.2983071,-71.0617246,3.99,4.56,3.98,6.55,7.05,4.41,5.98,4.75,3.75,4.41
12593225,42.2827048,-71.0734809,4.73,5.37,4.71,7.64,8.44,5.77,7.37,6.13,3.78,5.5
8518091,42.2948194,-71.0513184,4.4,4.96,4.37,6.95,7.45,4.8,6.38,5.14,4.46,4.81
3389896,42.2970107,-71.0554488,4.13,4.69,4.1,6.68,7.18,4.54,6.11,4.88,4.11,4.54
3094942,42.3210606,-71.0639355,2.43,2.87,2.38,4.85,5.64,2.99,4.57,3.33,3.77,2.72
13318312,42.3204064,-71.0498041,3.23,3.49,3.17,5.48,5.6,2.99,4.53,3.29,4.56,3.34
8700820,42.2817392,-71.0856002,4.66,5.34,4.68,7.61,8.65,5.75,7.4,6.17,3.34,5.48
1472520,42.3109061,-71.0526049,3.38,3.81,3.32,5.8,6.26,3.61,5.18,3.95,4.43,3.66
1472481,42.3109061,-71.0526049,3.38,3.81,3.32,5.8,6.26,3.61,5.18,3.95,4.43,3.66
1112067,42.3010679,-71.0671159,3.64,4.28,3.62,6.36,7.14,4.49,6.07,4.83,3.39,4.23
5584915,42.2723367,-71.0643534,5.67,6.32,5.65,8.56,9.06,6.42,7.99,6.76,4.65,6.42
14756184,42.3245815,-71.0639979,2.37,2.57,2.31,4.56,5.48,2.69,4.3,3.07,3.93,2.42
14710769,42.2937063,-71.057084,4.32,4.89,4.31,6.87,7.38,4.73,6.3,5.07,4.1,4.74
7927765,42.3248669,-71.0593373,2.65,2.85,2.59,4.84,5.17,2.53,4.1,2.87,4.23,2.7
5862806,42.3230339,-71.0584376,2.74,2.95,2.69,4.93,5.37,2.73,4.3,3.07,4.23,2.8
8566407,42.3124141,-71.0616421,3.01,3.6,2.96,5.59,6.26,3.62,5.19,3.96,3.92,3.45
13564281,42.3187074,-71.0596744,2.73,3,2.67,4.99,5.67,3.03,4.6,3.37,4.06,2.85
13007181,42.2842463,-71.0744317,4.67,5.32,4.65,7.58,8.43,5.71,7.36,6.12,3.62,5.45
14461747,42.3124141,-71.0616421,3.01,3.6,2.96,5.59,6.26,3.62,5.19,3.96,3.92,3.45
4879579,42.3151633,-71.0553094,3.17,3.43,3.11,5.42,5.88,3.23,4.81,3.57,4.32,3.28
14219033,42.2854739,-71.0836164,4.37,5.06,4.39,7.33,8.36,5.46,7.11,5.89,3.14,5.2
5371051,42.3072465,-71.0683931,3.16,3.82,3.15,5.95,6.63,3.98,5.55,4.32,3.34,3.81
1881180,42.2949315,-71.0594471,4.32,4.88,4.31,6.87,7.37,4.73,6.3,5.07,4.02,4.73
7222349,42.2925899,-71.0565785,4.46,5.02,4.44,7.01,7.51,4.86,6.44,5.2,4.14,4.87
11569331,42.290861,-71.0617176,4.57,5.13,4.55,7.12,7.62,4.97,6.54,5.31,3.82,4.98
3765289,42.3189538,-71.0546806,3,3.26,2.94,5.25,5.69,3.04,4.62,3.38,4.33,3.11
6523777,42.3137241,-71.0542863,3.33,3.59,3.27,5.58,6.04,3.39,4.97,3.73,4.38,3.44
7239024,42.2925899,-71.0565785,4.46,5.02,4.44,7.01,7.51,4.86,6.44,5.2,4.14,4.87
12103501,42.3050714,-71.0763506,3.06,3.71,3.05,5.98,6.94,4.11,5.76,4.54,2.82,3.85
5991427,42.2924537,-71.0731836,4.01,4.66,3.99,6.92,7.84,5.05,6.77,5.54,3.22,4.79
11964926,42.3162303,-71.0525907,3.21,3.47,3.15,5.46,5.91,3.26,4.84,3.6,4.49,3.32
11021254,42.2999887,-71.0820815,3.32,4.01,3.34,6.28,7.31,4.41,6.06,4.84,2.45,4.15
10185646,42.3001575,-71.0812857,3.37,4.04,3.37,6.3,7.34,4.43,6.09,4.87,2.49,4.16
12366845,42.3188883,-71.0652639,2.57,3,2.51,4.99,5.8,3.12,4.73,3.49,3.77,2.85
13622776,42.2851688,-71.0583614,5.05,5.66,5.03,7.65,8.15,5.51,7.08,5.85,4.19,5.51
13546414,42.3179898,-71.0582302,2.84,3.12,2.78,5.11,5.72,3.08,4.65,3.42,4.18,2.97
11389072,42.3001575,-71.0812857,3.37,4.04,3.37,6.3,7.34,4.43,6.09,4.87,2.49,4.16
13415232,42.3109061,-71.0526049,3.38,3.81,3.32,5.8,6.26,3.61,5.18,3.95,4.43,3.66
536865,42.3121822,-71.0661518,2.97,3.56,2.91,5.54,6.22,3.58,5.15,3.92,3.51,3.41
1454258,42.3109061,-71.0526049,3.38,3.81,3.32,5.8,6.26,3.61,5.18,3.95,4.43,3.66
7842550,42.3086504,-71.0792213,2.74,3.39,2.73,5.67,6.66,3.8,5.41,4.19,2.66,3.54
1321422,42.3109061,-71.0526049,3.38,3.81,3.32,5.8,6.26,3.61,5.18,3.95,4.43,3.66
13578911,42.3187074,-71.0596744,2.73,3,2.67,4.99,5.67,3.03,4.6,3.37,4.06,2.85
3765014,42.3189538,-71.0546806,3,3.26,2.94,5.25,5.69,3.04,4.62,3.38,4.33,3.11
12857981,42.3198747,-71.0764501,2.1,2.75,2.08,4.84,5.83,2.96,4.58,3.35,3.14,2.71
4484747,42.3189538,-71.0546806,3,3.26,2.94,5.25,5.69,3.04,4.62,3.38,4.33,3.11
4967219,42.3103953,-71.0529492,3.42,3.86,3.36,5.85,6.3,3.66,5.23,4,4.48,3.71
13168176,42.3159445,-71.0613075,2.81,3.2,2.75,5.19,5.87,3.22,4.8,3.56,3.98,3.05
13955674,42.3129783,-71.0770014,2.47,3.12,2.46,5.32,6.31,3.45,5.06,3.84,2.88,3.19
4173285,42.2842165,-71.0674479,4.78,5.43,4.76,7.62,8.12,5.47,7.05,5.81,3.91,5.48
5844314,42.3179898,-71.0582302,2.84,3.12,2.78,5.11,5.72,3.08,4.65,3.42,4.18,2.97
14740708,42.319471,-71.042127,3.65,3.92,3.6,5.91,5.98,3.37,4.91,3.67,4.99,3.77
13266133,42.2934177,-71.0649361,4.33,5.02,4.31,7.01,7.51,4.86,6.44,5.2,3.67,4.87
13151270,42.2931173,-71.0573161,4.37,4.93,4.36,6.92,7.42,4.77,6.35,5.11,4.13,4.78
8956962,42.2865583,-71.0906026,4.19,4.88,4.21,7.15,8.18,5.28,6.93,5.71,2.86,5.02
9415687,42.2895874,-71.0685309,4.28,4.93,4.27,7.19,7.84,5.2,6.77,5.54,3.41,5.06
9685076,42.3065441,-71.0824613,2.81,3.46,2.8,5.72,6.77,3.85,5.51,4.29,2.45,3.59
4484798,42.3189538,-71.0546806,3,3.26,2.94,5.25,5.69,3.04,4.62,3.38,4.33,3.11
12593655,42.2827048,-71.0734809,4.73,5.37,4.71,7.64,8.44,5.77,7.37,6.13,3.78,5.5
7006683,42.3140649,-71.0597462,2.91,3.37,2.85,5.36,6.03,3.39,4.96,3.73,4.08,3.22
3303860,42.3158992,-71.0566885,3.06,3.33,3.01,5.32,5.77,3.13,4.7,3.47,4.27,3.18
13613812,42.3248669,-71.0593373,2.65,2.85,2.59,4.84,5.17,2.53,4.1,2.87,4.23,2.7
4695542,42.3103953,-71.0529492,3.42,3.86,3.36,5.85,6.3,3.66,5.23,4,4.48,3.71
3344639,42.3230339,-71.0584376,2.74,2.95,2.69,4.93,5.37,2.73,4.3,3.07,4.23,2.8
10610205,42.2990937,-71.0683146,3.81,4.46,3.79,6.62,7.28,4.64,6.21,4.98,3.38,4.49
3057116,42.3060803,-71.0765946,3.04,3.69,3.03,5.96,6.83,4.08,5.76,4.53,2.76,3.82
7939556,42.3248669,-71.0593373,2.65,2.85,2.59,4.84,5.17,2.53,4.1,2.87,4.23,2.7
7693354,42.3135028,-71.0535764,3.37,3.65,3.31,5.64,6.09,3.45,5.02,3.79,4.43,3.5
91588,42.3109061,-71.0526049,3.38,3.81,3.32,5.8,6.26,3.61,5.18,3.95,4.43,3.66
9887664,42.3204064,-71.0498041,3.23,3.49,3.17,5.48,5.6,2.99,4.53,3.29,4.56,3.34
13655923,42.3140649,-71.0597462,2.91,3.37,2.85,5.36,6.03,3.39,4.96,3.73,4.08,3.22
57156,42.3103565,-71.0504233,3.55,3.98,3.49,5.97,6.43,3.79,5.36,4.13,4.61,3.83
12020004,42.2895273,-71.0921176,4.1,4.83,4.17,7.01,8.04,5.14,6.79,5.57,2.65,4.88
6574771,42.3230339,-71.0584376,2.74,2.95,2.69,4.93,5.37,2.73,4.3,3.07,4.23,2.8
9332643,42.3162303,-71.0525907,3.21,3.47,3.15,5.46,5.91,3.26,4.84,3.6,4.49,3.32
7934491,42.3248669,-71.0593373,2.65,2.85,2.59,4.84,5.17,2.53,4.1,2.87,4.23,2.7
13281106,42.2843405,-71.068907,4.73,5.37,4.71,7.65,8.15,5.51,7.08,5.85,3.85,5.51
12052292,42.3007983,-71.0659933,3.71,4.35,3.69,6.43,7.16,4.52,6.09,4.86,3.46,4.3
1112193,42.3010679,-71.0671159,3.64,4.28,3.62,6.36,7.14,4.49,6.07,4.83,3.39,4.23
9494212,42.290701,-71.060139,4.64,5.2,4.63,7.19,7.69,5.05,6.62,5.39,3.87,5.05
6626933,42.3210606,-71.0639355,2.43,2.87,2.38,4.85,5.64,2.99,4.57,3.33,3.77,2.72
11853416,42.2780519,-71.0686275,5.05,5.7,5.04,7.96,8.58,5.94,7.51,6.28,4.18,5.83
9493951,42.290701,-71.060139,4.64,5.2,4.63,7.19,7.69,5.05,6.62,5.39,3.87,5.05
10034592,42.3181156,-71.0402505,3.82,4.08,3.76,6.07,6.12,3.51,5.05,3.82,5.15,3.93
205894,42.2983071,-71.0617246,3.99,4.56,3.98,6.55,7.05,4.41,5.98,4.75,3.75,4.41
4875342,42.2975837,-71.0687434,3.85,4.49,3.83,6.77,7.38,4.73,6.31,5.07,3.42,4.63
1352776,42.3140429,-71.0719696,2.64,3.25,2.59,5.25,6.24,3.38,4.99,3.77,3.21,3.12
13509665,42.3158992,-71.0566885,3.06,3.33,3.01,5.32,5.77,3.13,4.7,3.47,4.27,3.18
12125635,42.2934177,-71.0649361,4.33,5.02,4.31,7.01,7.51,4.86,6.44,5.2,3.67,4.87
4793787,42.3162303,-71.0525907,3.21,3.47,3.15,5.46,5.91,3.26,4.84,3.6,4.49,3.32
13417233,42.2956054,-71.0590848,4.27,4.84,4.26,6.82,7.33,4.68,6.25,5.02,3.97,4.69
13574652,42.3187074,-71.0596744,2.73,3,2.67,4.99,5.67,3.03,4.6,3.37,4.06,2.85
10559976,42.2842165,-71.0674479,4.78,5.43,4.76,7.62,8.12,5.47,7.05,5.81,3.91,5.48
2811937,42.2842165,-71.0674479,4.78,5.43,4.76,7.62,8.12,5.47,7.05,5.81,3.91,5.48
9279773,42.3109061,-71.0526049,3.38,3.81,3.32,5.8,6.26,3.61,5.18,3.95,4.43,3.66
7725279,42.2870131,-71.0893678,4.18,4.86,4.2,7.13,8.16,5.27,6.91,5.69,2.87,5
3678429,42.2832719,-71.0763154,4.58,5.22,4.56,7.49,8.53,5.62,7.28,6.06,3.57,5.35
12109171,42.2913304,-71.0757896,4.02,4.67,4.01,6.93,7.98,5.07,6.73,5.5,3.02,4.8
6627469,42.3210606,-71.0639355,2.43,2.87,2.38,4.85,5.64,2.99,4.57,3.33,3.77,2.72
14671948,42.3147675,-71.0646095,2.76,3.34,2.7,5.33,6.01,3.37,4.94,3.71,3.66,3.19
9494511,42.290701,-71.060139,4.64,5.2,4.63,7.19,7.69,5.05,6.62,5.39,3.87,5.05
7449448,42.2870131,-71.0893678,4.18,4.86,4.2,7.13,8.16,5.27,6.91,5.69,2.87,5
14918425,42.3024561,-71.0643478,3.6,4.25,3.59,6.35,6.94,4.29,5.87,4.63,3.58,4.22
533152,42.3248669,-71.0593373,2.65,2.85,2.59,4.84,5.17,2.53,4.1,2.87,4.23,2.7
3415434,42.3189538,-71.0546806,3,3.26,2.94,5.25,5.69,3.04,4.62,3.38,4.33,3.11
4431210,42.3189538,-71.0546806,3,3.26,2.94,5.25,5.69,3.04,4.62,3.38,4.33,3.11
826706,42.3001575,-71.0812857,3.37,4.04,3.37,6.3,7.34,4.43,6.09,4.87,2.49,4.16
3628320,42.2979013,-71.0583779,4.03,4.6,4.02,6.58,7.08,4.44,6.01,4.78,3.95,4.45
14900236,42.2937063,-71.057084,4.32,4.89,4.31,6.87,7.38,4.73,6.3,5.07,4.1,4.74
14127153,42.2827048,-71.0734809,4.73,5.37,4.71,7.64,8.44,5.77,7.37,6.13,3.78,5.5
10068240,42.290701,-71.060139,4.64,5.2,4.63,7.19,7.69,5.05,6.62,5.39,3.87,5.05
13098572,42.3600825,-71.0588801,2.97,2.51,2.7,3.51,2.96,0.7,1.42,0.22,5.46,1.84
400067,42.3001575,-71.0812857,3.37,4.04,3.37,6.3,7.34,4.43,6.09,4.87,2.49,4.16
3250847,42.3179511,-71.0540683,3.11,3.37,3.05,5.36,5.8,3.16,4.73,3.5,4.45,3.22
530983,42.3136331,-71.061135,2.94,3.41,2.88,5.4,6.07,3.43,5,3.77,3.92,3.26
4447430,42.311048,-71.0539099,3.35,3.78,3.29,5.77,6.23,3.58,5.15,3.92,4.3,3.63
531552,42.290701,-71.060139,4.64,5.2,4.63,7.19,7.69,5.05,6.62,5.39,3.87,5.05
13313124,42.2843405,-71.068907,4.73,5.37,4.71,7.65,8.15,5.51,7.08,5.85,3.85,5.51
14539326,42.3248669,-71.0593373,2.65,2.85,2.59,4.84,5.17,2.53,4.1,2.87,4.23,2.7
11759332,42.2907512,-71.0647126,4.48,5.13,4.46,7.12,7.62,4.97,6.55,5.31,3.71,4.98
3250739,42.3189538,-71.0546806,3,3.26,2.94,5.25,5.69,3.04,4.62,3.38,4.33,3.11
14632821,42.3165307,-71.0545928,3.1,3.37,3.05,5.36,5.81,3.17,4.74,3.51,4.39,3.22
6887926,42.3189538,-71.0546806,3,3.26,2.94,5.25,5.69,3.04,4.62,3.38,4.33,3.11
2000797,42.3136331,-71.061135,2.94,3.41,2.88,5.4,6.07,3.43,5,3.77,3.92,3.26
579605,42.3248669,-71.0593373,2.65,2.85,2.59,4.84,5.17,2.53,4.1,2.87,4.23,2.7
11966297,42.3204064,-71.0498041,3.23,3.49,3.17,5.48,5.6,2.99,4.53,3.29,4.56,3.34
6870485,42.3179511,-71.0540683,3.11,3.37,3.05,5.36,5.8,3.16,4.73,3.5,4.45,3.22
4216208,42.2820172,-71.0824447,4.77,5.42,4.75,7.68,8.72,5.81,7.47,6.25,3.45,5.55
3052935,42.3179511,-71.0540683,3.11,3.37,3.05,5.36,5.8,3.16,4.73,3.5,4.45,3.22
8886703,42.2817392,-71.0856002,4.66,5.34,4.68,7.61,8.65,5.75,7.4,6.17,3.34,5.48
9685085,42.2895874,-71.0685309,4.28,4.93,4.27,7.19,7.84,5.2,6.77,5.54,3.41,5.06
12343588,42.2979013,-71.0583779,4.03,4.6,4.02,6.58,7.08,4.44,6.01,4.78,3.95,4.45
3945704,42.3254704,-71.0571422,2.67,2.87,2.61,4.86,5.19,2.54,4.12,2.88,4.4,2.72
12657537,42.3248669,-71.0593373,2.65,2.85,2.59,4.84,5.17,2.53,4.1,2.87,4.23,2.7
13767907,42.319471,-71.042127,3.65,3.92,3.6,5.91,5.98,3.37,4.91,3.67,4.99,3.77
9383459,42.3135872,-71.0667633,2.86,3.44,2.8,5.43,6.11,3.47,5.04,3.81,3.52,3.29
14822087,42.307593,-71.0605087,3.42,3.97,3.36,5.96,6.46,3.82,5.39,4.16,3.78,3.82
13374617,42.2827048,-71.0734809,4.73,5.37,4.71,7.64,8.44,5.77,7.37,6.13,3.78,5.5
4527029,42.3158992,-71.0566885,3.06,3.33,3.01,5.32,5.77,3.13,4.7,3.47,4.27,3.18
14093943,42.2815155,-71.0605653,5.07,5.71,5.05,7.79,8.29,5.64,7.22,5.98,4.19,5.65
7476936,42.3181156,-71.0402505,3.82,4.08,3.76,6.07,6.12,3.51,5.05,3.82,5.15,3.93
1332786,42.3109061,-71.0526049,3.38,3.81,3.32,5.8,6.26,3.61,5.18,3.95,4.43,3.66
4350898,42.3600825,-71.0588801,2.97,2.51,2.7,3.51,2.96,0.7,1.42,0.22,5.46,1.84
14040282,42.2990937,-71.0683146,3.81,4.46,3.79,6.62,7.28,4.64,6.21,4.98,3.38,4.49
3953472,42.2931173,-71.0573161,4.37,4.93,4.36,6.92,7.42,4.77,6.35,5.11,4.13,4.78
18711,42.3248669,-71.0593373,2.65,2.85,2.59,4.84,5.17,2.53,4.1,2.87,4.23,2.7
1544702,42.3109061,-71.0526049,3.38,3.81,3.32,5.8,6.26,3.61,5.18,3.95,4.43,3.66
315982,42.2983071,-71.0617246,3.99,4.56,3.98,6.55,7.05,4.41,5.98,4.75,3.75,4.41
561769,42.3136331,-71.061135,2.94,3.41,2.88,5.4,6.07,3.43,5,3.77,3.92,3.26
12344014,42.3205156,-71.0570768,2.81,3.08,2.75,5.06,5.46,2.82,4.39,3.16,4.15,2.93
7071883,42.3098604,-71.0486829,3.63,4.06,3.57,6.05,6.41,3.8,5.33,4.1,4.68,3.91
4494419,42.2779773,-71.0664923,5.2,5.85,5.18,7.94,8.44,5.8,7.37,6.14,4.32,5.8
3166256,42.3204064,-71.0498041,3.23,3.49,3.17,5.48,5.6,2.99,4.53,3.29,4.56,3.34
13242393,42.305556,-71.072424,3.28,3.87,3.2,5.98,6.82,4.1,5.75,4.52,3.04,3.85
2871079,42.3158992,-71.0566885,3.06,3.33,3.01,5.32,5.77,3.13,4.7,3.47,4.27,3.18
13979354,42.3221428,-71.0691366,2.18,2.72,2.13,4.71,5.7,2.85,4.45,3.23,3.54,2.57
10268223,42.31712,-71.0543363,3.07,3.34,3.02,5.33,5.78,3.14,4.71,3.48,4.39,3.19
3641545,42.3109061,-71.0526049,3.38,3.81,3.32,5.8,6.26,3.61,5.18,3.95,4.43,3.66
839265,42.3001575,-71.0812857,3.37,4.04,3.37,6.3,7.34,4.43,6.09,4.87,2.49,4.16
232990,42.2826027,-71.067605,4.97,5.62,4.95,7.71,8.22,5.57,7.14,5.91,4.1,5.58
1584362,42.3109061,-71.0526049,3.38,3.81,3.32,5.8,6.26,3.61,5.18,3.95,4.43,3.66
4503393,42.3189538,-71.0546806,3,3.26,2.94,5.25,5.69,3.04,4.62,3.38,4.33,3.11
1821633,42.3109061,-71.0526049,3.38,3.81,3.32,5.8,6.26,3.61,5.18,3.95,4.43,3.66
4934600,42.2956054,-71.0590848,4.27,4.84,4.26,6.82,7.33,4.68,6.25,5.02,3.97,4.69
3394437,42.3145695,-71.0623611,2.83,3.31,2.77,5.3,5.98,3.34,4.91,3.68,3.86,3.16
533114,42.3124141,-71.0616421,3.01,3.6,2.96,5.59,6.26,3.62,5.19,3.96,3.92,3.45
7367795,42.3162303,-71.0525907,3.21,3.47,3.15,5.46,5.91,3.26,4.84,3.6,4.49,3.32
8523157,42.3153628,-71.0649473,2.73,3.31,2.67,5.3,5.98,3.33,4.91,3.67,3.69,3.16
12586305,42.2834413,-71.0833025,4.66,5.31,4.64,7.57,8.61,5.7,7.36,6.14,3.34,5.44
12175961,42.2890342,-71.067171,4.36,5.01,4.35,7.31,7.82,5.17,6.75,5.51,3.49,5.14
6965516,42.28976,-71.059196,4.7,5.26,4.69,7.25,7.75,5.11,6.68,5.45,3.97,5.11
6655012,42.2834413,-71.0833025,4.66,5.31,4.64,7.57,8.61,5.7,7.36,6.14,3.34,5.44
12126299,42.2949315,-71.0594471,4.32,4.88,4.31,6.87,7.37,4.73,6.3,5.07,4.02,4.73
5048406,42.3121822,-71.0661518,2.97,3.56,2.91,5.54,6.22,3.58,5.15,3.92,3.51,3.41
3311675,42.2779773,-71.0664923,5.2,5.85,5.18,7.94,8.44,5.8,7.37,6.14,4.32,5.8
1262443,42.3174571,-71.0621141,2.77,3.08,2.71,5.07,5.75,3.1,4.67,3.44,3.97,2.93
8161218,42.3160045,-71.0729626,2.43,3.08,2.42,5.14,6.13,3.26,4.88,3.65,3.29,3.01
13325983,42.319843,-71.043553,3.64,3.9,3.58,5.89,5.98,3.37,4.91,3.68,4.97,3.75
3294775,42.3136331,-71.061135,2.94,3.41,2.88,5.4,6.07,3.43,5,3.77,3.92,3.26
8947232,42.2895874,-71.0685309,4.28,4.93,4.27,7.19,7.84,5.2,6.77,5.54,3.41,5.06
13714934,42.3147675,-71.0646095,2.76,3.34,2.7,5.33,6.01,3.37,4.94,3.71,3.66,3.19
13687764,42.3172953,-71.0579137,2.9,3.19,2.84,5.17,5.75,3.11,4.68,3.45,4.2,3.03
3946215,42.3254704,-71.0571422,2.67,2.87,2.61,4.86,5.19,2.54,4.12,2.88,4.4,2.72
13699440,42.2956054,-71.0590848,4.27,4.84,4.26,6.82,7.33,4.68,6.25,5.02,3.97,4.69
7246272,42.3180309,-71.0618667,2.72,3.04,2.67,5.03,5.7,3.06,4.63,3.4,3.95,2.89
6014302,42.2924537,-71.0731836,4.01,4.66,3.99,6.92,7.84,5.05,6.77,5.54,3.22,4.79
13927765,42.2895874,-71.0685309,4.28,4.93,4.27,7.19,7.84,5.2,6.77,5.54,3.41,5.06
200265,42.2826027,-71.067605,4.97,5.62,4.95,7.71,8.22,5.57,7.14,5.91,4.1,5.58
7292184,42.2931173,-71.0573161,4.37,4.93,4.36,6.92,7.42,4.77,6.35,5.11,4.13,4.78
13443949,42.3162303,-71.0525907,3.21,3.47,3.15,5.46,5.91,3.26,4.84,3.6,4.49,3.32
14647962,42.2928674,-71.0696812,4.09,4.74,4.07,7,7.7,5.05,6.63,5.39,3.37,4.87
8587030,42.3159445,-71.0613075,2.81,3.2,2.75,5.19,5.87,3.22,4.8,3.56,3.98,3.05
3589869,42.2843405,-71.068907,4.73,5.37,4.71,7.65,8.15,5.51,7.08,5.85,3.85,5.51
377474,42.2983071,-71.0617246,3.99,4.56,3.98,6.55,7.05,4.41,5.98,4.75,3.75,4.41
13236936,42.2842165,-71.0674479,4.78,5.43,4.76,7.62,8.12,5.47,7.05,5.81,3.91,5.48
3539510,42.3248669,-71.0593373,2.65,2.85,2.59,4.84,5.17,2.53,4.1,2.87,4.23,2.7
213086,42.3179511,-71.0540683,3.11,3.37,3.05,5.36,5.8,3.16,4.73,3.5,4.45,3.22
8536113,42.2953276,-71.0625157,4.15,4.77,4.13,6.76,7.26,4.61,6.19,4.95,3.8,4.62
11584799,42.2934177,-71.0649361,4.33,5.02,4.31,7.01,7.51,4.86,6.44,5.2,3.67,4.87
771309,42.3109061,-71.0526049,3.38,3.81,3.32,5.8,6.26,3.61,5.18,3.95,4.43,3.66
8291550,42.295546,-71.056221,4.19,4.75,4.18,6.74,7.24,4.59,6.17,4.93,4.16,4.6
1944976,42.3109061,-71.0526049,3.38,3.81,3.32,5.8,6.26,3.61,5.18,3.95,4.43,3.66
11258721,42.3050714,-71.0763506,3.06,3.71,3.05,5.98,6.94,4.11,5.76,4.54,2.82,3.85
3294152,42.3136331,-71.061135,2.94,3.41,2.88,5.4,6.07,3.43,5,3.77,3.92,3.26
8717204,42.2956054,-71.0590848,4.27,4.84,4.26,6.82,7.33,4.68,6.25,5.02,3.97,4.69
13239143,42.305556,-71.072424,3.28,3.87,3.2,5.98,6.82,4.1,5.75,4.52,3.04,3.85
13861258,42.2843576,-71.0521961,5.18,5.74,5.17,7.73,8.23,5.59,7.16,5.93,4.56,5.59
8536127,42.3141924,-71.0694062,2.72,3.33,2.66,5.33,6.15,3.46,5.08,3.85,3.46,3.2
14565726,42.319843,-71.043553,3.64,3.9,3.58,5.89,5.98,3.37,4.91,3.68,4.97,3.75
14600925,42.3037671,-71.0718624,3.32,3.97,3.3,6.24,7.07,4.37,6,4.76,3.03,4.11
6881541,42.297655,-71.0501681,4.32,4.8,4.26,6.79,7.27,4.63,6.2,4.97,4.53,4.65
3344322,42.3136331,-71.061135,2.94,3.41,2.88,5.4,6.07,3.43,5,3.77,3.92,3.26
7454966,42.3189538,-71.0546806,3,3.26,2.94,5.25,5.69,3.04,4.62,3.38,4.33,3.11
12593869,42.2827048,-71.0734809,4.73,5.37,4.71,7.64,8.44,5.77,7.37,6.13,3.78,5.5
10426124,42.3033849,-71.0823845,3.08,3.74,3.07,6,7.04,4.13,5.79,4.57,2.46,3.87
14389002,42.3515123,-71.0502614,3.08,2.62,2.78,4.12,3.13,1.03,2.06,0.82,5.48,1.94
10053549,42.3520417,-71.0459318,3.31,2.86,3.02,4.25,3.14,1.27,2.11,0.87,5.7,2.18
10138792,42.3481298,-71.0385345,3.75,3.3,3.46,4.74,3.64,1.71,2.61,1.37,6.06,2.62
10905777,42.3405956,-71.0499635,3.01,2.78,2.75,4.77,4.12,1.84,3.05,1.82,5.15,2.23
14468656,42.3481298,-71.0385345,3.75,3.3,3.46,4.74,3.64,1.71,2.61,1.37,6.06,2.62
14553530,42.3520417,-71.0459318,3.31,2.86,3.02,4.25,3.14,1.27,2.11,0.87,5.7,2.18
7225201,42.3452801,-71.0524536,2.93,2.7,2.67,4.58,3.66,1.37,2.58,1.35,5.07,2.15
13514017,42.3520417,-71.0459318,3.31,2.86,3.02,4.25,3.14,1.27,2.11,0.87,5.7,2.18
11648688,42.3481298,-71.0385345,3.75,3.3,3.46,4.74,3.64,1.71,2.61,1.37,6.06,2.62
