listing_id,lat,lon,price,beds,price_bed,neighbourhood,property_type,room_type,accommodates
11906382,42.359726,-71.0644172,$375.00,2,187.5,Beacon Hill,House,Entire home/apt,3
5743939,42.3611182,-71.0655318,$324.00,2,162,Beacon Hill,Apartment,Entire home/apt,6
3432321,42.344418,-71.1134861,$220.00,1,220,Beacon Hill,Apartment,Entire home/apt,2
4546333,42.3611022,-71.0706365,$195.00,1,195,Beacon Hill,Apartment,Entire home/apt,2
9464030,42.3580916,-71.0699764,$150.00,1,150,Beacon Hill,Apartment,Entire home/apt,1
7514024,42.3603341,-71.0636278,$150.00,1,150,Beacon Hill,Apartment,Entire home/apt,2
13330146,42.3580158,-71.0685149,$147.00,1,147,Beacon Hill,Apartment,Entire home/apt,2
10379031,42.359726,-71.0644172,$275.00,1,275,Beacon Hill,Apartment,Entire home/apt,2
5725804,42.359726,-71.0644172,$130.00,1,130,Beacon Hill,Condominium,Entire home/apt,2
4644455,42.3603319,-71.0663751,$197.00,1,197,Beacon Hill,Apartment,Entire home/apt,2
9133627,42.3603341,-71.0636278,$150.00,1,150,Beacon Hill,Apartment,Entire home/apt,2
13524454,42.3598897,-71.0677643,$140.00,1,140,Beacon Hill,Apartment,Private room,1
7527864,42.3598897,-71.0677643,$150.00,1,150,Beacon Hill,Apartment,Private room,2
3351728,42.344418,-71.1134861,$849.00,5,169.8,Beacon Hill,Apartment,Entire home/apt,7
6677640,42.359726,-71.0644172,$200.00,2,100,Beacon Hill,Apartment,Entire home/apt,3
6480967,42.3486464,-71.0827003,$350.00,3,116.666666666667,Beacon Hill,Apartment,Entire home/apt,4
1827762,42.3598897,-71.0677643,$195.00,1,195,Beacon Hill,Apartment,Entire home/apt,2
7854872,42.3603341,-71.0636278,$145.00,1,145,Beacon Hill,Apartment,Entire home/apt,2
10855052,42.3603319,-71.0663751,$125.00,2,62.5,Beacon Hill,Apartment,Entire home/apt,3
13591091,42.3593079,-71.0668368,$189.00,1,189,Beacon Hill,Apartment,Private room,2
4635390,42.3590276,-71.0700049,$199.00,1,199,Beacon Hill,Apartment,Entire home/apt,2
1745339,42.3548561,-71.0661193,$195.00,1,195,Beacon Hill,Apartment,Entire home/apt,2
7514336,42.3603341,-71.0636278,$155.00,1,155,Beacon Hill,Apartment,Entire home/apt,2
7874552,42.3611022,-71.0706365,$130.00,1,130,Beacon Hill,Apartment,Private room,2
3673104,42.3602889,-71.0686874,$289.00,2,144.5,Beacon Hill,Apartment,Entire home/apt,3
8450098,42.3588359,-71.0687076,$175.00,3,58.3333333333333,Beacon Hill,Condominium,Private room,4
6742905,42.3603319,-71.0663751,$99.00,2,49.5,Beacon Hill,Apartment,Entire home/apt,2
697078,42.344418,-71.1134861,$175.00,1,175,Beacon Hill,Apartment,Entire home/apt,3
9755993,42.3581257,-71.0726474,$107.00,1,107,Beacon Hill,Apartment,Entire home/apt,2
3890373,42.359268,-71.0650471,$225.00,2,112.5,Beacon Hill,Apartment,Entire home/apt,4
3873776,42.3611022,-71.0706365,$325.00,3,108.333333333333,Beacon Hill,Apartment,Entire home/apt,4
14798673,42.3593079,-71.0668368,"$1,345.00",2,672.5,Beacon Hill,Apartment,Entire home/apt,4
13294558,42.3590276,-71.0700049,$250.00,3,83.3333333333333,Beacon Hill,Apartment,Entire home/apt,6
13376457,42.344418,-71.1134861,$175.00,1,175,Beacon Hill,Apartment,Entire home/apt,2
12210223,42.3603213,-71.0669154,$225.00,3,75,Beacon Hill,Apartment,Entire home/apt,4
12738816,42.360149,-71.069684,$196.00,1,196,Beacon Hill,Apartment,Entire home/apt,4
6776075,42.3523583,-71.0645599,$249.00,1,249,Beacon Hill,Apartment,Entire home/apt,2
5709298,42.3598897,-71.0677643,$220.00,2,110,Beacon Hill,Apartment,Entire home/apt,4
6445917,42.3593079,-71.0668368,$178.00,1,178,Beacon Hill,Apartment,Entire home/apt,2
2776143,42.3603319,-71.0663751,$99.00,2,49.5,Beacon Hill,Apartment,Entire home/apt,3
23619,42.344418,-71.1134861,$175.00,1,175,Beacon Hill,Apartment,Entire home/apt,2
7920759,42.3588359,-71.0687076,$300.00,2,150,Beacon Hill,Condominium,Entire home/apt,4
10164810,42.3415954,-71.0804424,$179.00,1,179,Beacon Hill,Apartment,Entire home/apt,4
14572100,42.3593079,-71.0668368,$200.00,1,200,Beacon Hill,Apartment,Entire home/apt,3
11016623,42.344418,-71.1134861,$160.00,1,160,Beacon Hill,Apartment,Entire home/apt,2
8428052,42.3652917,-71.0646337,$195.00,1,195,Beacon Hill,Apartment,Private room,2
14374965,42.3603213,-71.0669154,$200.00,2,100,Beacon Hill,Apartment,Entire home/apt,3
7527149,42.344418,-71.1134861,$700.00,5,140,Beacon Hill,Townhouse,Entire home/apt,7
7329849,42.3595125,-71.06937,$200.00,1,200,Beacon Hill,Apartment,Private room,1
3069104,42.2732162,-71.0725003,$230.00,1,230,Beacon Hill,Apartment,Entire home/apt,3
1529393,42.3601989,-71.0659742,$499.00,1,499,Beacon Hill,Apartment,Private room,2
7918592,42.3602977,-71.0682455,$110.00,1,110,Beacon Hill,Apartment,Private room,1
9248612,42.3597506,-71.0690922,$350.00,2,175,Beacon Hill,Apartment,Entire home/apt,6
54944,42.3580916,-71.0699764,$185.00,1,185,Beacon Hill,Apartment,Entire home/apt,2
7837202,42.3603341,-71.0636278,$150.00,1,150,Beacon Hill,Apartment,Entire home/apt,2
5445126,42.3573724,-71.0705465,$175.00,1,175,Beacon Hill,Apartment,Entire home/apt,2
2216767,42.3602889,-71.0686874,$179.00,1,179,Beacon Hill,Apartment,Entire home/apt,2
14586440,42.344418,-71.1134861,$269.00,2,134.5,Beacon Hill,Apartment,Entire home/apt,3
250345,42.3580916,-71.0699764,$285.00,1,285,Beacon Hill,Apartment,Entire home/apt,2
5690424,42.3573724,-71.0705465,$690.00,4,172.5,Beacon Hill,House,Entire home/apt,7
14700046,42.3598897,-71.0677643,$135.00,1,135,Beacon Hill,Apartment,Private room,3
4461613,42.3603341,-71.0636278,$150.00,1,150,Beacon Hill,Apartment,Private room,1
6410674,42.3598897,-71.0677643,$175.00,1,175,Beacon Hill,Apartment,Private room,1
6066455,42.3611022,-71.0706365,$600.00,5,120,Beacon Hill,Apartment,Entire home/apt,8
13307513,42.3588359,-71.0687076,$114.00,1,114,Beacon Hill,Apartment,Entire home/apt,3
8704161,42.3603341,-71.0636278,$500.00,2,250,Beacon Hill,Apartment,Entire home/apt,4
10653150,42.3595125,-71.06937,$160.00,2,80,Beacon Hill,Condominium,Entire home/apt,4
4787359,42.3595125,-71.06937,$250.00,1,250,Beacon Hill,Apartment,Entire home/apt,3
3050565,42.359726,-71.0644172,$90.00,1,90,Beacon Hill,Apartment,Private room,1
13306811,42.3595845,-71.0628361,$129.00,1,129,Beacon Hill,Apartment,Entire home/apt,2
7553969,42.3611022,-71.0706365,$140.00,1,140,Beacon Hill,Apartment,Entire home/apt,2
11701611,42.3573724,-71.0705465,$210.00,1,210,Beacon Hill,Apartment,Entire home/apt,2
7244031,42.359268,-71.0650471,$125.00,1,125,Beacon Hill,Apartment,Entire home/apt,3
4032756,42.3595125,-71.06937,$188.00,2,94,Beacon Hill,Apartment,Entire home/apt,2
9078998,42.3611022,-71.0706365,$150.00,1,150,Beacon Hill,Apartment,Entire home/apt,2
6326257,42.3611022,-71.0706365,$375.00,2,187.5,Beacon Hill,Apartment,Entire home/apt,5
3377100,42.3595125,-71.06937,$245.00,1,245,Beacon Hill,Apartment,Entire home/apt,2
11306586,42.3593079,-71.0668368,$150.00,2,75,Beacon Hill,Apartment,Entire home/apt,2
7342359,42.3598897,-71.0677643,$250.00,1,250,Beacon Hill,Apartment,Entire home/apt,2
7996844,42.3611022,-71.0706365,$130.00,1,130,Beacon Hill,Apartment,Private room,2
14124430,42.3603213,-71.0669154,$250.00,3,83.3333333333333,Beacon Hill,Apartment,Entire home/apt,7
8471852,42.3650544,-71.0567303,$120.00,1,120,Beacon Hill,Apartment,Entire home/apt,1
12143408,42.3571057,-71.0694747,$220.00,1,220,Beacon Hill,Apartment,Entire home/apt,2
8782592,42.3590276,-71.0700049,$300.00,2,150,Beacon Hill,Apartment,Entire home/apt,4
10470115,42.3580916,-71.0699764,$199.00,1,199,Beacon Hill,Apartment,Entire home/apt,3
7635616,42.3603341,-71.0636278,$155.00,1,155,Beacon Hill,Apartment,Entire home/apt,2
1886037,42.3611022,-71.0706365,$230.00,2,115,Beacon Hill,Apartment,Entire home/apt,4
11343485,42.359726,-71.0644172,$159.00,2,79.5,Beacon Hill,Apartment,Entire home/apt,3
8537786,42.3593079,-71.0668368,$202.00,1,202,Beacon Hill,Townhouse,Private room,1
9273978,42.3611022,-71.0706365,$229.00,1,229,Beacon Hill,Apartment,Entire home/apt,2
14407094,42.3593079,-71.0668368,$129.00,2,64.5,Beacon Hill,Apartment,Shared room,4
14857569,42.3611022,-71.0706365,$79.00,1,79,Beacon Hill,Bed & Breakfast,Private room,1
9273395,42.3611022,-71.0706365,$210.00,1,210,Beacon Hill,Apartment,Entire home/apt,4
10945774,42.3580916,-71.0699764,$129.00,1,129,Beacon Hill,Apartment,Entire home/apt,2
13993185,42.3602977,-71.0682455,$200.00,1,200,Beacon Hill,Apartment,Entire home/apt,4
9274587,42.3611022,-71.0706365,$229.00,1,229,Beacon Hill,Apartment,Entire home/apt,4
6554785,42.344418,-71.1134861,$160.00,1,160,Beacon Hill,Apartment,Entire home/apt,2
2998554,42.3603213,-71.0669154,$135.00,3,45,Beacon Hill,Apartment,Entire home/apt,6
4359160,42.3603319,-71.0663751,$99.00,2,49.5,Beacon Hill,Apartment,Entire home/apt,2
3392423,42.3603213,-71.0669154,$115.00,1,115,Beacon Hill,Apartment,Private room,2
14074739,42.3593079,-71.0668368,$175.00,1,175,Beacon Hill,Apartment,Entire home/apt,2
4489490,42.3611022,-71.0706365,$229.00,1,229,Beacon Hill,Apartment,Entire home/apt,2
508017,42.3580158,-71.0685149,$199.00,1,199,Beacon Hill,Apartment,Entire home/apt,2
8170181,42.3605278,-71.0675386,$200.00,1,200,Beacon Hill,Apartment,Entire home/apt,3
3068453,42.3401342,-71.0788497,$133.00,1,133,Downtown,Apartment,Entire home/apt,3
9934771,42.3320968,-71.0818668,$120.00,1,120,Downtown,Apartment,Entire home/apt,3
2821825,42.3510605,-71.0629663,$329.00,2,164.5,Downtown,Apartment,Entire home/apt,4
21891,42.3320968,-71.0818668,$349.00,2,174.5,Downtown,Apartment,Entire home/apt,4
13686161,42.3554049,-71.0580762,$209.00,2,104.5,Downtown,Apartment,Entire home/apt,4
4759640,42.3644727,-71.060035,$200.00,1,200,Downtown,Apartment,Entire home/apt,2
4021522,42.1815605,-71.2033622,$329.00,2,164.5,Downtown,Apartment,Entire home/apt,4
9905304,42.1815605,-71.2033622,$375.00,2,187.5,Downtown,Apartment,Entire home/apt,6
3182652,42.3515541,-71.0633773,$350.00,2,175,Downtown,Apartment,Entire home/apt,5
10742655,42.3588422,-71.0578337,$70.00,2,35,Downtown,Apartment,Private room,8
13926201,42.3600825,-71.0588801,$10.00,1,10,Downtown,Apartment,Private room,2
3653207,42.3504691,-71.066009,$250.00,1,250,Downtown,Apartment,Entire home/apt,2
7240775,42.3654686,-71.0596473,$329.00,2,164.5,Downtown,Apartment,Entire home/apt,4
14421910,42.3650658,-71.0602695,$119.00,2,59.5,Downtown,Apartment,Entire home/apt,5
11357756,42.3401342,-71.0788497,$202.00,1,202,Downtown,Apartment,Entire home/apt,3
12211821,42.3401342,-71.0788497,$158.00,2,79,Downtown,Apartment,Entire home/apt,3
2747654,42.3401342,-71.0788497,$150.00,1,150,Downtown,Apartment,Entire home/apt,3
13081090,42.3320968,-71.0818668,$279.00,2,139.5,Downtown,Loft,Entire home/apt,4
13216268,42.351141,-71.0595612,$500.00,3,166.666666666667,Downtown,Loft,Entire home/apt,7
7838961,42.3320968,-71.0818668,$269.00,1,269,Downtown,Apartment,Entire home/apt,2
1240598,42.3401342,-71.0788497,$152.00,1,152,Downtown,Apartment,Entire home/apt,2
8799256,42.3523583,-71.0645599,$295.00,3,98.3333333333333,Downtown,Apartment,Entire home/apt,6
4924009,42.3401342,-71.0788497,$128.00,1,128,Downtown,Apartment,Entire home/apt,3
12069214,42.3486464,-71.0827003,$220.00,1,220,Downtown,Apartment,Entire home/apt,3
497810,42.3317994,-71.0815553,$334.00,3,111.333333333333,Downtown,Apartment,Entire home/apt,8
12365454,42.3551981,-71.0620236,$290.00,2,145,Downtown,Apartment,Entire home/apt,6
9299923,42.344418,-71.1134861,$139.00,2,69.5,Downtown,Condominium,Entire home/apt,4
12898806,42.3635338,-71.0640789,$220.00,1,220,Downtown,Apartment,Entire home/apt,2
14335782,42.3753897,-71.1641682,$60.00,3,20,Downtown,Camper/RV,Entire home/apt,7
6741968,42.344418,-71.1134861,$239.00,1,239,Downtown,Apartment,Entire home/apt,4
4275846,42.3401342,-71.0788497,$150.00,1,150,Downtown,Apartment,Entire home/apt,2
13926017,42.3486464,-71.0827003,$290.00,2,145,Downtown,Apartment,Entire home/apt,5
8814532,42.3625944,-71.0638691,$153.00,3,51,Downtown,Apartment,Entire home/apt,5
11336922,42.359047,-71.05356,$250.00,1,250,Downtown,Apartment,Private room,4
14236787,42.3593658,-71.0533431,$295.00,1,295,Downtown,Apartment,Private room,2
14760955,42.344418,-71.1134861,$204.00,2,102,Downtown,Apartment,Entire home/apt,3
8420956,42.3621168,-71.0505499,$345.00,1,345,Downtown,Boat,Private room,2
8814105,42.3625944,-71.0638691,$181.00,4,45.25,Downtown,Apartment,Entire home/apt,7
14122467,42.3563435,-71.0573533,$190.00,1,190,Downtown,,Entire home/apt,2
10730,42.344418,-71.1134861,$150.00,1,150,Downtown,Apartment,Entire home/apt,3
9796309,42.3593658,-71.0533431,$100.00,1,100,Downtown,Villa,Private room,4
14351036,42.3476159,-71.0634732,$80.00,2,40,Downtown,Apartment,Private room,3
14679817,42.3506561,-71.0574339,$139.00,1,139,Downtown,Loft,Private room,3
8325477,42.3652917,-71.0646337,$275.00,1,275,Downtown,Apartment,Entire home/apt,2
9680953,42.3654686,-71.0596473,$135.00,1,135,Downtown,Apartment,Entire home/apt,5
10549219,42.3593658,-71.0533431,$250.00,2,125,Downtown,Condominium,Private room,4
13793578,42.359047,-71.05356,$250.00,1,250,Downtown,Other,Entire home/apt,4
12383703,42.1815605,-71.2033622,$199.00,2,99.5,Downtown,Apartment,Entire home/apt,5
5649821,42.3486464,-71.0827003,$300.00,1,300,Downtown,Apartment,Entire home/apt,4
5371687,42.344418,-71.1134861,$249.00,1,249,Downtown,Apartment,Entire home/apt,4
8814215,42.3625944,-71.0638691,$167.00,4,41.75,Downtown,Apartment,Entire home/apt,7
12563549,42.3582754,-71.0575826,$400.00,1,400,Downtown,Apartment,Entire home/apt,3
2715779,42.3593658,-71.0533431,$400.00,2,200,Downtown,Villa,Private room,4
13152370,42.3523583,-71.0645599,$285.00,3,95,Downtown,Apartment,Entire home/apt,6
12382239,42.3650658,-71.0602695,$250.00,2,125,Downtown,Apartment,Entire home/apt,4
60356,42.344418,-71.1134861,$175.00,1,175,Downtown,Condominium,Entire home/apt,2
1340290,42.3639657,-71.0683361,$110.00,1,110,Downtown,Apartment,Private room,1
11842312,42.3486464,-71.0827003,$179.00,1,179,Downtown,Apartment,Entire home/apt,2
4977034,42.351141,-71.0595612,$400.00,2,200,Downtown,Loft,Entire home/apt,4
4075898,42.3558162,-71.0612955,$289.00,1,289,Downtown,Apartment,Entire home/apt,2
8696200,42.365919,-71.0669081,$103.00,2,51.5,Downtown,Apartment,Shared room,2
8302844,42.3603341,-71.0636278,$107.00,2,53.5,Downtown,Apartment,Entire home/apt,4
9709597,42.3593658,-71.0533431,$400.00,2,200,Downtown,Other,Private room,4
8432166,42.3504691,-71.066009,$175.00,1,175,Downtown,Apartment,Entire home/apt,4
8792552,42.3524896,-71.0592672,$265.00,4,66.25,Downtown,Apartment,Entire home/apt,7
12087989,42.3486464,-71.0827003,$220.00,1,220,Downtown,Apartment,Entire home/apt,3
2547129,42.3610208,-71.0569512,$199.00,1,199,Downtown,Apartment,Entire home/apt,3
4190704,42.3557828,-71.0612123,$220.00,1,220,Downtown,Apartment,Entire home/apt,3
7728499,42.3603341,-71.0636278,$160.00,1,160,Downtown,Apartment,Entire home/apt,2
12541136,42.344418,-71.1134861,$230.00,2,115,Downtown,Apartment,Entire home/apt,4
13652746,42.3320968,-71.0818668,$209.00,1,209,Downtown,Apartment,Entire home/apt,2
8563141,42.3523583,-71.0645599,$285.00,2,142.5,Downtown,Apartment,Entire home/apt,4
6924700,42.3554049,-71.0580762,$265.00,2,132.5,Downtown,Apartment,Entire home/apt,4
6596242,42.353313,-71.0605367,$185.00,2,92.5,Downtown,Apartment,Entire home/apt,3
7054912,42.3654686,-71.0596473,$225.00,1,225,Downtown,Apartment,Entire home/apt,2
665035,42.3635338,-71.0640789,$249.00,1,249,Downtown,Apartment,Entire home/apt,3
10116914,42.1815605,-71.2033622,$169.00,1,169,Downtown,Apartment,Entire home/apt,3
9218288,42.344418,-71.1134861,$325.00,1,325,Downtown,Apartment,Entire home/apt,2
12232615,42.3551981,-71.0620236,$250.00,1,250,Downtown,Apartment,Private room,2
12363660,42.3401342,-71.0788497,$206.00,2,103,Downtown,Apartment,Entire home/apt,3
13723404,42.3554049,-71.0580762,$189.00,2,94.5,Downtown,Apartment,Entire home/apt,4
11069156,42.3551981,-71.0620236,$400.00,1,400,Downtown,Apartment,Private room,2
9707238,42.3654686,-71.0596473,$299.00,2,149.5,Downtown,Apartment,Entire home/apt,4
14574734,42.3500289,-71.0703479,$150.00,1,150,Downtown,Apartment,Shared room,2
14754902,42.3504691,-71.066009,$209.00,2,104.5,Downtown,Apartment,Entire home/apt,4
10117803,42.1815605,-71.2033622,$199.00,2,99.5,Downtown,Apartment,Entire home/apt,5
8792,42.344418,-71.1134861,$154.00,1,154,Downtown,Apartment,Entire home/apt,3
10295349,42.3588422,-71.0578337,$70.00,2,35,Downtown,Bed & Breakfast,Private room,8
13836832,42.3500289,-71.0703479,$199.00,2,99.5,Downtown,Apartment,Entire home/apt,4
14897219,42.3575512,-71.054596,$425.00,3,141.666666666667,Downtown,Apartment,Entire home/apt,6
14760973,42.3504691,-71.066009,$99.00,1,99,Downtown,Apartment,Shared room,1
9922595,42.1815605,-71.2033622,$169.00,1,169,Downtown,Apartment,Entire home/apt,3
14870557,42.359047,-71.05356,$399.00,2,199.5,Downtown,Other,Entire home/apt,4
12902509,42.3532589,-71.063366,$400.00,1,400,Downtown,Apartment,Entire home/apt,2
11983535,42.1815605,-71.2033622,$199.00,2,99.5,Downtown,Apartment,Entire home/apt,5
10117122,42.1815605,-71.2033622,$199.00,2,99.5,Downtown,Apartment,Entire home/apt,5
14760739,42.3401342,-71.0788497,$80.00,1,80,Downtown,Apartment,Private room,1
2547075,42.3610208,-71.0569512,$150.00,1,150,Downtown,Apartment,Entire home/apt,2
2776391,42.3610208,-71.0569512,$235.00,3,78.3333333333333,Downtown,Apartment,Entire home/apt,4
891953,42.3610208,-71.0569512,$175.00,1,175,Downtown,Apartment,Entire home/apt,3
3414993,42.3507232,-71.0667975,$550.00,1,550,Downtown,Condominium,Entire home/apt,4
973695,42.3625944,-71.0638691,$250.00,2,125,Downtown,Apartment,Entire home/apt,4
2481019,42.3644727,-71.060035,$229.00,2,114.5,Downtown,Apartment,Entire home/apt,4
8837755,42.3516528,-71.0705629,$275.00,2,137.5,Downtown,Apartment,Entire home/apt,4
6134867,42.1815605,-71.2033622,$325.00,2,162.5,Downtown,Apartment,Entire home/apt,4
11885653,42.359047,-71.05356,$135.00,1,135,Downtown,Apartment,Private room,4
10705351,42.3088791,-71.0625946,$125.00,2,62.5,Downtown,Apartment,Private room,5
6936712,42.344418,-71.1134861,$175.00,1,175,Downtown,Condominium,Entire home/apt,1
13113748,42.3635338,-71.0640789,$390.00,1,390,Downtown,Apartment,Private room,1
14653823,42.3512359,-71.0561907,$160.00,2,80,Downtown,Apartment,Entire home/apt,3
1873046,42.3486464,-71.0827003,$184.00,1,184,Downtown,Apartment,Entire home/apt,3
12752020,42.3654686,-71.0596473,$240.00,1,240,Downtown,Apartment,Entire home/apt,3
218259,42.3320968,-71.0818668,$269.00,1,269,Downtown,Apartment,Entire home/apt,2
5953696,42.3510605,-71.0629663,$225.00,1,225,Downtown,Loft,Entire home/apt,2
6181758,42.1815605,-71.2033622,$310.00,2,155,Downtown,Apartment,Entire home/apt,4
5215982,42.3558162,-71.0612955,$285.00,1,285,Downtown,Apartment,Entire home/apt,2
38579,42.3635338,-71.0640789,$299.00,2,149.5,Downtown,Apartment,Entire home/apt,4
4118162,42.3558162,-71.0612955,$289.00,1,289,Downtown,Apartment,Entire home/apt,2
6887053,42.3320968,-71.0818668,$190.00,2,95,Downtown,Apartment,Private room,2
4303606,42.3488198,-71.0675811,$115.00,1,115,Downtown,Bed & Breakfast,Private room,2
9770560,42.3486464,-71.0827003,$225.00,1,225,Downtown,Apartment,Entire home/apt,3
13669224,42.3523583,-71.0645599,$200.00,2,100,Downtown,Apartment,Entire home/apt,4
70481,42.344418,-71.1134861,$175.00,1,175,Downtown,Apartment,Entire home/apt,2
14897997,42.3575512,-71.054596,$249.00,2,124.5,Downtown,Apartment,Entire home/apt,4
4510513,42.3558162,-71.0612955,$229.00,1,229,Downtown,Apartment,Entire home/apt,2
8327907,42.3621168,-71.0505499,$425.00,1,425,Downtown,Apartment,Entire home/apt,2
11440702,42.3654686,-71.0596473,$200.00,2,100,Downtown,Apartment,Entire home/apt,4
11866651,42.3495423,-71.0662244,$350.00,9,38.8888888888889,Downtown,House,Entire home/apt,10
14110129,42.3600825,-71.0588801,$299.00,2,149.5,Downtown,Apartment,Entire home/apt,3
13980127,42.3527201,-71.0594079,$350.00,1,350,Downtown,Apartment,Entire home/apt,2
6181230,42.3654686,-71.0596473,$249.00,1,249,Downtown,Apartment,Entire home/apt,2
1596470,42.3495919,-71.0684232,$375.00,4,93.75,Downtown,House,Entire home/apt,6
8097903,42.3654686,-71.0596473,$329.00,2,164.5,Downtown,Apartment,Entire home/apt,4
14421841,42.3650658,-71.0602695,$119.00,2,59.5,Downtown,Apartment,Entire home/apt,5
4574921,42.3557828,-71.0612123,$300.00,3,100,Downtown,Apartment,Entire home/apt,6
14421692,42.3650658,-71.0602695,$119.00,2,59.5,Downtown,Apartment,Entire home/apt,5
13078148,42.3558162,-71.0612955,$239.00,1,239,Downtown,Apartment,Entire home/apt,2
1248870,42.3644727,-71.060035,$219.00,2,109.5,Downtown,Apartment,Entire home/apt,4
9425087,42.3582697,-71.0528135,$365.00,2,182.5,Downtown,Apartment,Entire home/apt,4
13275308,42.3575512,-71.054596,$375.00,3,125,Downtown,Apartment,Entire home/apt,6
13225005,42.3486464,-71.0827003,$218.00,2,109,Downtown,Apartment,Entire home/apt,3
2821921,42.3320968,-71.0818668,$329.00,2,164.5,Downtown,Apartment,Entire home/apt,4
14421403,42.3650658,-71.0602695,$119.00,2,59.5,Downtown,Apartment,Entire home/apt,5
8441187,42.3558162,-71.0612955,$95.00,1,95,Downtown,Apartment,Shared room,2
14421304,42.3650658,-71.0602695,$119.00,2,59.5,Downtown,Apartment,Entire home/apt,5
10881600,42.3401342,-71.0788497,$199.00,1,199,Downtown,Apartment,Entire home/apt,3
14043390,42.3486464,-71.0827003,$150.00,1,150,Downtown,Apartment,Entire home/apt,4
14420163,42.1815605,-71.2033622,$119.00,2,59.5,Downtown,Apartment,Entire home/apt,5
13812075,42.3575512,-71.054596,$140.00,1,140,Downtown,Apartment,Entire home/apt,2
6993585,42.3680133,-71.0593801,$300.00,1,300,Downtown,Apartment,Private room,2
14419982,42.1815605,-71.2033622,$119.00,2,59.5,Downtown,Apartment,Entire home/apt,5
9530285,42.3644727,-71.060035,$300.00,2,150,Downtown,Apartment,Entire home/apt,4
6686224,42.3401342,-71.0788497,$125.00,1,125,Downtown,Apartment,Private room,1
14419482,42.1815605,-71.2033622,$119.00,2,59.5,Downtown,Apartment,Entire home/apt,5
13912429,42.359047,-71.05356,$300.00,2,150,Downtown,Other,Private room,4
2410846,42.344418,-71.1134861,$150.00,1,150,Downtown,Apartment,Entire home/apt,2
12830117,42.359047,-71.05356,$287.00,1,287,Downtown,Villa,Entire home/apt,4
2573685,42.3635338,-71.0640789,$249.00,2,124.5,Downtown,Apartment,Entire home/apt,4
7832890,42.3603341,-71.0636278,$155.00,1,155,Downtown,Apartment,Entire home/apt,2
13730500,42.3554049,-71.0580762,$250.00,3,83.3333333333333,Downtown,Apartment,Entire home/apt,6
14303099,42.3523583,-71.0645599,$325.00,2,162.5,Downtown,Apartment,Entire home/apt,4
9111413,42.3551981,-71.0620236,$240.00,1,240,Downtown,Apartment,Entire home/apt,3
11061030,42.3593658,-71.0533431,$240.00,2,120,Downtown,Villa,Entire home/apt,4
12987348,42.3575512,-71.054596,$375.00,3,125,Downtown,Apartment,Entire home/apt,6
8340072,42.3523583,-71.0645599,$225.00,2,112.5,Downtown,Apartment,Entire home/apt,4
1966195,42.3320968,-71.0818668,$389.00,3,129.666666666667,Downtown,Apartment,Entire home/apt,5
12815192,42.344418,-71.1134861,$175.00,1,175,Downtown,Apartment,Entire home/apt,2
7914359,42.1815605,-71.2033622,$365.00,3,121.666666666667,Downtown,Apartment,Entire home/apt,6
820073,42.3510605,-71.0629663,$449.00,2,224.5,Downtown,Loft,Entire home/apt,4
8389735,42.353068,-71.0765188,$600.00,2,300,Downtown,Apartment,Entire home/apt,4
4489588,42.3554049,-71.0580762,$249.00,1,249,Downtown,Apartment,Entire home/apt,2
1868124,42.3320968,-71.0818668,$293.00,2,146.5,Downtown,Apartment,Entire home/apt,3
13027627,42.348725,-71.0915603,$45.00,1,45,Fenway,Apartment,Private room,2
67946,42.3464933,-71.0912871,$249.00,1,249,Fenway,Apartment,Private room,3
52423,42.343674,-71.0974737,$349.00,2,174.5,Fenway,Apartment,Entire home/apt,4
54215,42.3401733,-71.1059383,$349.00,2,174.5,Fenway,Apartment,Entire home/apt,4
54487,42.3401733,-71.1059383,$309.00,1,309,Fenway,Apartment,Entire home/apt,3
7414930,42.345739,-71.0884377,$350.00,1,350,Fenway,Condominium,Entire home/apt,2
25142,42.3401733,-71.1059383,$349.00,2,174.5,Fenway,Apartment,Entire home/apt,4
9364092,42.3431955,-71.0901087,$158.00,1,158,Fenway,Apartment,Entire home/apt,2
8152796,42.34364,-71.0878594,$80.00,,,Fenway,Apartment,Private room,1
6451456,42.3450974,-71.0875452,"$1,372.00",1,1372,Fenway,Apartment,Private room,1
8955473,42.3443871,-71.100938,$275.00,3,91.6666666666667,Fenway,Apartment,Entire home/apt,4
8187052,42.3401733,-71.1059383,$319.00,2,159.5,Fenway,Apartment,Entire home/apt,5
14852273,42.3443546,-71.0880783,$140.00,1,140,Fenway,Apartment,Private room,1
9127677,42.3469184,-71.0875376,$200.00,1,200,Fenway,Apartment,Entire home/apt,3
14608495,42.3428308,-71.102129,$85.00,1,85,Fenway,Apartment,Private room,1
8925974,42.3453621,-71.0948612,$375.00,3,125,Fenway,Apartment,Entire home/apt,4
8552387,42.34586,-71.1073149,$225.00,2,112.5,Fenway,Condominium,Entire home/apt,4
14660851,42.3428308,-71.102129,$100.00,1,100,Fenway,Apartment,Entire home/apt,2
7211531,42.3427542,-71.0973584,$67.00,1,67,Fenway,Apartment,Private room,2
6923446,42.3401733,-71.1059383,$175.00,2,87.5,Fenway,Apartment,Private room,2
39116,42.3428308,-71.102129,$99.00,1,99,Fenway,Apartment,Private room,2
3992208,42.3453621,-71.0948612,$99.00,1,99,Fenway,Apartment,Entire home/apt,4
