listing_id,lat,lon,Isabella Stewart Gardner Museum,Fenway Park,MFA Boston,Harvard Square,Boston Harbor,Boston Common,Bunker Hill Monument,Faneuil Hall Marketplace,Arnold Arboretum,Skywalk Observatory,price,beds,price_bed,rating,reviews_month,reviews_count,property_type,room_type,accommodates,host_response_rate,host_listing_count,bathrooms,bedrooms,availability,n,sscore,avgsscore,clus
179245,42.2983071,-71.0617246,3.99,4.56,3.98,6.55,7.05,4.41,5.98,4.75,3.75,4.41,70,1,70,87,0.55,33,2,1,2,100,11,1.5,1,347,158,283,1.79113924050633,3
1732804,42.29274,-71.0558747,4.42,4.98,4.41,6.97,7.47,4.82,6.4,5.16,4.18,4.83,80,1,80,97,1.66,59,1,1,2,100,1,1,1,347,448,884,1.97321428571429,3
11376403,42.3050714,-71.0763506,3.06,3.71,3.05,5.98,6.94,4.11,5.76,4.54,2.82,3.85,35,1,35,92,0.97,5,1,1,1,100,22,1,1,228,13,31,2.38461538461538,3
3788075,42.3010679,-71.0671159,3.64,4.28,3.62,6.36,7.14,4.49,6.07,4.83,3.39,4.23,81,1,81,90,0.91,23,2,1,4,94,5,2,1,318,140,274,1.95714285714286,3
1179399,42.2959981,-71.0655959,4.09,4.74,4.08,6.84,7.34,4.7,6.27,5.04,3.74,4.7,70,2,35,95,5.19,92,1,1,3,100,2,1,1,201,445,841,1.88988764044944,3
11992431,42.2966358,-71.0792436,3.59,4.24,3.57,6.5,7.54,4.63,6.29,5.07,2.82,4.37,70,1,70,100,2.42,13,1,1,2,79,2,1,1,350,103,219,2.12621359223301,3
31796,42.2983071,-71.0617246,3.99,4.56,3.98,6.55,7.05,4.41,5.98,4.75,3.75,4.41,65,2,32.5,87,3.83,291,2,1,4,100,11,2.5,1,318,1228,2245,1.82817589576547,3
179244,42.2983071,-71.0617246,3.99,4.56,3.98,6.55,7.05,4.41,5.98,4.75,3.75,4.41,70,1,70,87,1.33,81,2,1,2,100,11,1.5,1,348,413,718,1.73849878934625,3
1128894,42.3010679,-71.0671159,3.64,4.28,3.62,6.36,7.14,4.49,6.07,4.83,3.39,4.23,60,1,60,90,1.38,50,2,1,2,94,5,2,1,322,254,517,2.03543307086614,3
9894686,42.2924537,-71.0731836,4.01,4.66,3.99,6.92,7.84,5.05,6.77,5.54,3.22,4.79,50,1,50,94,7.36,65,2,1,2,100,1,1,1,249,297,481,1.61952861952862,3
1178371,42.2959981,-71.0655959,4.09,4.74,4.08,6.84,7.34,4.7,6.27,5.04,3.74,4.7,45,1,45,95,4.81,85,1,1,1,100,2,1,1,146,425,689,1.62117647058824,3
47521,42.2983071,-71.0617246,3.99,4.56,3.98,6.55,7.05,4.41,5.98,4.75,3.75,4.41,55,3,18.33,88,3.3,241,2,1,3,100,11,2.5,1,313,1048,1989,1.89790076335878,3
8700820,42.2817392,-71.0856002,4.66,5.34,4.68,7.61,8.65,5.75,7.4,6.17,3.34,5.48,51,1,51,94,0.64,7,2,1,1,100,2,1.5,1,336,25,53,2.12,3
1472520,42.3109061,-71.0526049,3.38,3.81,3.32,5.8,6.26,3.61,5.18,3.95,4.43,3.66,83,2,41.5,96,6.23,231,2,1,3,100,7,1,1,277,1145,2390,2.08733624454149,3
1472481,42.3109061,-71.0526049,3.38,3.81,3.32,5.8,6.26,3.61,5.18,3.95,4.43,3.66,75,2,37.5,96,6.34,231,2,1,3,100,7,2,1,277,1289,2755,2.13731574864236,3
1112067,42.3010679,-71.0671159,3.64,4.28,3.62,6.36,7.14,4.49,6.07,4.83,3.39,4.23,73,1,73,87,3.17,129,2,1,2,94,5,2,1,345,709,1409,1.98730606488011,3
5862806,42.3230339,-71.0584376,2.74,2.95,2.69,4.93,5.37,2.73,4.3,3.07,4.23,2.8,60,1,60,95,2.15,30,1,1,2,100,3,1,1,31,166,302,1.81927710843374,3
8566407,42.3124141,-71.0616421,3.01,3.6,2.96,5.59,6.26,3.62,5.19,3.96,3.92,3.45,115,1,115,98,3.9,45,3,1,2,100,1,1,1,19,231,418,1.80952380952381,3
4879579,42.3151633,-71.0553094,3.17,3.43,3.11,5.42,5.88,3.23,4.81,3.57,4.32,3.28,264,5,52.8,100,3.91,6,1,2,9,100,4,1,3,91,30,63,2.1,3
5371051,42.3072465,-71.0683931,3.16,3.82,3.15,5.95,6.63,3.98,5.55,4.32,3.34,3.81,110,4,27.5,92,2.58,25,1,2,6,100,1,1,3,154,103,201,1.95145631067961,3
1881180,42.2949315,-71.0594471,4.32,4.88,4.31,6.87,7.37,4.73,6.3,5.07,4.02,4.73,90,1,90,97,1.38,43,1,1,2,100,2,1,1,318,272,578,2.125,3
7222349,42.2925899,-71.0565785,4.46,5.02,4.44,7.01,7.51,4.86,6.44,5.2,4.14,4.87,140,1,140,92,1.91,21,2,1,2,100,2,1,1,337,102,227,2.22549019607843,3
6523777,42.3137241,-71.0542863,3.33,3.59,3.27,5.58,6.04,3.39,4.97,3.73,4.38,3.44,70,1,70,93,3.53,55,3,1,2,100,1,1,1,345,323,694,2.14860681114551,3
7239024,42.2925899,-71.0565785,4.46,5.02,4.44,7.01,7.51,4.86,6.44,5.2,4.14,4.87,100,1,100,97,4.39,62,2,1,2,100,2,1,1,338,383,833,2.17493472584856,3
12103501,42.3050714,-71.0763506,3.06,3.71,3.05,5.98,6.94,4.11,5.76,4.54,2.82,3.85,34,1,34,95,1.1,4,1,1,1,100,22,1,1,335,12,25,2.08333333333333,3
5991427,42.2924537,-71.0731836,4.01,4.66,3.99,6.92,7.84,5.05,6.77,5.54,3.22,4.79,65,1,65,74,1.36,23,2,1,2,75,3,1,1,363,67,95,1.41791044776119,3
11964926,42.3162303,-71.0525907,3.21,3.47,3.15,5.46,5.91,3.26,4.84,3.6,4.49,3.32,60,2,30,83,6,20,2,1,2,100,2,1,1,331,88,145,1.64772727272727,3
13546414,42.3179898,-71.0582302,2.84,3.12,2.78,5.11,5.72,3.08,4.65,3.42,4.18,2.97,75,2,37.5,81,8.06,18,2,1,5,100,2,1,1,350,62,89,1.43548387096774,3
13415232,42.3109061,-71.0526049,3.38,3.81,3.32,5.8,6.26,3.61,5.18,3.95,4.43,3.66,75,1,75,97,2.28,6,1,1,2,90,2,1,1,125,39,81,2.07692307692308,3
536865,42.3121822,-71.0661518,2.97,3.56,2.91,5.54,6.22,3.58,5.15,3.92,3.51,3.41,109,3,36.33,87,3.67,185,1,2,4,100,1,1,2,299,821,1163,1.41656516443362,3
1454258,42.3109061,-71.0526049,3.38,3.81,3.32,5.8,6.26,3.61,5.18,3.95,4.43,3.66,100,1,100,98,4.34,163,6,1,2,100,3,2.5,1,326,1012,2245,2.21837944664032,3
7842550,42.3086504,-71.0792213,2.74,3.39,2.73,5.67,6.66,3.8,5.41,4.19,2.66,3.54,45,2,22.5,83,3.7,47,2,1,2,100,1,1,1,106,192,350,1.82291666666667,4
1321422,42.3109061,-71.0526049,3.38,3.81,3.32,5.8,6.26,3.61,5.18,3.95,4.43,3.66,76,1,76,96,5.07,194,2,1,3,100,7,1,1,270,1024,2170,2.119140625,3
3765014,42.3189538,-71.0546806,3,3.26,2.94,5.25,5.69,3.04,4.62,3.38,4.33,3.11,49,1,49,64,0.36,9,1,1,1,79,18,1,1,319,52,61,1.17307692307692,3
4484747,42.3189538,-71.0546806,3,3.26,2.94,5.25,5.69,3.04,4.62,3.38,4.33,3.11,49,1,49,64,0.22,5,1,1,1,79,18,1,1,340,20,22,1.1,3
4967219,42.3103953,-71.0529492,3.42,3.86,3.36,5.85,6.3,3.66,5.23,4,4.48,3.71,69,1,69,82,7.16,143,1,1,2,99,2,1,1,234,584,848,1.45205479452055,3
4173285,42.2842165,-71.0674479,4.78,5.43,4.76,7.62,8.12,5.47,7.05,5.81,3.91,5.48,89,1,89,100,0.22,4,3,1,1,100,1,1,1,310,35,66,1.88571428571429,3
5844314,42.3179898,-71.0582302,2.84,3.12,2.78,5.11,5.72,3.08,4.65,3.42,4.18,2.97,100,1,100,90,9.45,46,2,1,5,100,2,1,1,40,186,317,1.70430107526882,3
8956962,42.2865583,-71.0906026,4.19,4.88,4.21,7.15,8.18,5.28,6.93,5.71,2.86,5.02,95,1,95,83,0.78,8,1,1,2,60,1,1,1,365,34,71,2.08823529411765,3
9415687,42.2895874,-71.0685309,4.28,4.93,4.27,7.19,7.84,5.2,6.77,5.54,3.41,5.06,200,1,200,100,1.4,11,1,2,2,100,2,1,1,0,67,139,2.07462686567164,3
4484798,42.3189538,-71.0546806,3,3.26,2.94,5.25,5.69,3.04,4.62,3.38,4.33,3.11,68,1,68,69,0.95,16,1,1,2,79,18,1,1,362,80,56,0.7,3
3303860,42.3158992,-71.0566885,3.06,3.33,3.01,5.32,5.77,3.13,4.7,3.47,4.27,3.18,65,1,65,55,0.15,4,1,1,2,79,18,1,1,353,10,18,1.8,3
4695542,42.3103953,-71.0529492,3.42,3.86,3.36,5.85,6.3,3.66,5.23,4,4.48,3.71,69,1,69,85,7.67,158,1,1,2,99,2,1,1,236,559,871,1.55813953488372,3
3344639,42.3230339,-71.0584376,2.74,2.95,2.69,4.93,5.37,2.73,4.3,3.07,4.23,2.8,50,1,50,93,3.18,45,1,1,2,100,3,1,1,67,191,402,2.10471204188482,3
10610205,42.2990937,-71.0683146,3.81,4.46,3.79,6.62,7.28,4.64,6.21,4.98,3.38,4.49,76,1,76,97,4.94,14,2,1,2,100,3,1,1,151,73,178,2.43835616438356,3
3057116,42.3060803,-71.0765946,3.04,3.69,3.03,5.96,6.83,4.08,5.76,4.53,2.76,3.82,79,2,39.5,97,2.16,53,2,1,3,100,1,1,1,358,315,678,2.15238095238095,3
7693354,42.3135028,-71.0535764,3.37,3.65,3.31,5.64,6.09,3.45,5.02,3.79,4.43,3.5,82,1,82,91,8.86,114,2,1,2,100,1,2,1,311,560,1091,1.94821428571429,3
91588,42.3109061,-71.0526049,3.38,3.81,3.32,5.8,6.26,3.61,5.18,3.95,4.43,3.66,80,1,80,91,0.12,8,3,1,2,90,1,1,1,358,58,100,1.72413793103448,3
13655923,42.3140649,-71.0597462,2.91,3.37,2.85,5.36,6.03,3.39,4.96,3.73,4.08,3.22,60,1,60,99,7.81,19,1,1,2,100,1,1,1,96,98,218,2.22448979591837,3
57156,42.3103565,-71.0504233,3.55,3.98,3.49,5.97,6.43,3.79,5.36,4.13,4.61,3.83,95,1,95,87,0.26,17,2,2,2,100,1,1,1,248,86,146,1.69767441860465,3
12020004,42.2895273,-71.0921176,4.1,4.83,4.17,7.01,8.04,5.14,6.79,5.57,2.65,4.88,144,3,48,80,1.19,4,1,2,6,79,2,1,2,279,14,22,1.57142857142857,3
6574771,42.3230339,-71.0584376,2.74,2.95,2.69,4.93,5.37,2.73,4.3,3.07,4.23,2.8,45,1,45,97,4.03,25,1,1,1,100,3,1,1,34,97,201,2.07216494845361,3
1112193,42.3010679,-71.0671159,3.64,4.28,3.62,6.36,7.14,4.49,6.07,4.83,3.39,4.23,65,2,32.5,89,2.98,120,2,1,2,94,5,1.5,1,323,565,1114,1.9716814159292,3
9494212,42.290701,-71.060139,4.64,5.2,4.63,7.19,7.69,5.05,6.62,5.39,3.87,5.05,64,1,64,91,3.75,36,1,1,3,100,4,1,1,348,157,290,1.84713375796178,3
6626933,42.3210606,-71.0639355,2.43,2.87,2.38,4.85,5.64,2.99,4.57,3.33,3.77,2.72,75,1,75,91,3.23,50,1,1,2,100,2,1,1,301,253,526,2.07905138339921,3
9493951,42.290701,-71.060139,4.64,5.2,4.63,7.19,7.69,5.05,6.62,5.39,3.87,5.05,75,2,37.5,89,4.81,43,1,1,4,100,4,1,1,337,182,311,1.70879120879121,3
10034592,42.3181156,-71.0402505,3.82,4.08,3.76,6.07,6.12,3.51,5.05,3.82,5.15,3.93,55,1,55,96,1.66,14,1,1,2,100,1,1,1,361,69,171,2.47826086956522,3
205894,42.2983071,-71.0617246,3.99,4.56,3.98,6.55,7.05,4.41,5.98,4.75,3.75,4.41,65,1,65,89,2.05,125,2,1,2,100,11,1.5,1,351,531,969,1.82485875706215,3
4875342,42.2975837,-71.0687434,3.85,4.49,3.83,6.77,7.38,4.73,6.31,5.07,3.42,4.63,75,1,75,82,0.55,11,2,1,2,100,1,1,1,248,67,124,1.85074626865672,3
12125635,42.2934177,-71.0649361,4.33,5.02,4.31,7.01,7.51,4.86,6.44,5.2,3.67,4.87,80,1,80,100,0.97,4,1,1,2,100,8,1,1,299,78,176,2.25641025641026,3
4793787,42.3162303,-71.0525907,3.21,3.47,3.15,5.46,5.91,3.26,4.84,3.6,4.49,3.32,45,1,45,98,5.47,110,1,1,2,100,2,1,1,340,623,1259,2.02086677367576,3
13417233,42.2956054,-71.0590848,4.27,4.84,4.26,6.82,7.33,4.68,6.25,5.02,3.97,4.69,62,1,62,100,2,5,2,1,2,90,1,1,1,251,17,44,2.58823529411765,3
2811937,42.2842165,-71.0674479,4.78,5.43,4.76,7.62,8.12,5.47,7.05,5.81,3.91,5.48,65,1,65,93,1.53,43,1,1,2,100,2,1,1,335,216,435,2.01388888888889,3
9279773,42.3109061,-71.0526049,3.38,3.81,3.32,5.8,6.26,3.61,5.18,3.95,4.43,3.66,70,1,70,99,1.42,14,1,1,2,100,1,1,1,86,85,201,2.36470588235294,3
7725279,42.2870131,-71.0893678,4.18,4.86,4.2,7.13,8.16,5.27,6.91,5.69,2.87,5,40,1,40,94,1.61,21,2,1,1,100,3,1,1,281,100,178,1.78,3
12109171,42.2913304,-71.0757896,4.02,4.67,4.01,6.93,7.98,5.07,6.73,5.5,3.02,4.8,175,4,43.75,95,4.17,21,1,2,6,100,5,2,3,322,79,168,2.12658227848101,3
6627469,42.3210606,-71.0639355,2.43,2.87,2.38,4.85,5.64,2.99,4.57,3.33,3.77,2.72,200,2,100,90,0.53,8,1,2,4,100,2,2,2,172,36,44,1.22222222222222,3
9494511,42.290701,-71.060139,4.64,5.2,4.63,7.19,7.69,5.05,6.62,5.39,3.87,5.05,59,1,59,89,2.98,29,1,1,2,100,4,1,1,349,132,253,1.91666666666667,3
7449448,42.2870131,-71.0893678,4.18,4.86,4.2,7.13,8.16,5.27,6.91,5.69,2.87,5,45,1,45,92,0.97,13,2,1,1,100,3,1,1,347,65,102,1.56923076923077,3
533152,42.3248669,-71.0593373,2.65,2.85,2.59,4.84,5.17,2.53,4.1,2.87,4.23,2.7,125,2,62.5,93,0.41,12,1,2,4,73,10,1,2,306,55,117,2.12727272727273,3
3415434,42.3189538,-71.0546806,3,3.26,2.94,5.25,5.69,3.04,4.62,3.38,4.33,3.11,63,1,63,78,0.33,8,1,1,1,79,18,1,1,356,27,20,0.740740740740741,3
4431210,42.3189538,-71.0546806,3,3.26,2.94,5.25,5.69,3.04,4.62,3.38,4.33,3.11,49,1,49,88,0.22,5,1,1,1,79,18,1,1,356,18,32,1.77777777777778,3
826706,42.3001575,-71.0812857,3.37,4.04,3.37,6.3,7.34,4.43,6.09,4.87,2.49,4.16,72,2,36,66,0.18,7,1,1,2,100,5,1,1,256,27,40,1.48148148148148,3
3628320,42.2979013,-71.0583779,4.03,4.6,4.02,6.58,7.08,4.44,6.01,4.78,3.95,4.45,130,2,65,88,0.48,12,1,2,5,100,3,1,2,274,49,93,1.89795918367347,3
10068240,42.290701,-71.060139,4.64,5.2,4.63,7.19,7.69,5.05,6.62,5.39,3.87,5.05,67,2,33.5,92,3.96,33,1,1,4,100,4,1,1,355,142,281,1.97887323943662,3
400067,42.3001575,-71.0812857,3.37,4.04,3.37,6.3,7.34,4.43,6.09,4.87,2.49,4.16,56,1,56,86,0.51,20,1,1,1,100,5,1,1,248,121,199,1.64462809917355,3
3250847,42.3179511,-71.0540683,3.11,3.37,3.05,5.36,5.8,3.16,4.73,3.5,4.45,3.22,70,1,70,80,0.15,4,1,1,1,80,4,1,1,332,14,23,1.64285714285714,3
530983,42.3136331,-71.061135,2.94,3.41,2.88,5.4,6.07,3.43,5,3.77,3.92,3.26,175,4,43.75,93,0.41,19,2,2,9,73,10,2,4,17,92,193,2.09782608695652,3
4447430,42.311048,-71.0539099,3.35,3.78,3.29,5.77,6.23,3.58,5.15,3.92,4.3,3.63,300,2,150,99,0.81,18,1,2,6,80,1,1.5,3,279,116,251,2.16379310344828,3
531552,42.290701,-71.060139,4.64,5.2,4.63,7.19,7.69,5.05,6.62,5.39,3.87,5.05,125,3,41.67,93,0.22,11,1,2,5,73,10,1,2,322,51,56,1.09803921568627,3
3250739,42.3189538,-71.0546806,3,3.26,2.94,5.25,5.69,3.04,4.62,3.38,4.33,3.11,65,1,65,70,0.6,16,1,1,2,79,18,1,1,365,61,96,1.57377049180328,3
14632821,42.3165307,-71.0545928,3.1,3.37,3.05,5.36,5.81,3.17,4.74,3.51,4.39,3.22,72,1,72,93,4,4,1,1,2,100,1,1,1,347,12,24,2,3
2000797,42.3136331,-71.061135,2.94,3.41,2.88,5.4,6.07,3.43,5,3.77,3.92,3.26,70,1,70,90,2.21,59,2,1,2,100,4,2.5,1,329,266,537,2.0187969924812,3
579605,42.3248669,-71.0593373,2.65,2.85,2.59,4.84,5.17,2.53,4.1,2.87,4.23,2.7,125,2,62.5,93,0.2,10,1,2,4,73,10,1,2,326,62,61,0.983870967741936,3
11966297,42.3204064,-71.0498041,3.23,3.49,3.17,5.48,5.6,2.99,4.53,3.29,4.56,3.34,150,2,75,97,1.85,8,3,2,4,50,1,2,2,7,43,77,1.7906976744186,3
6870485,42.3179511,-71.0540683,3.11,3.37,3.05,5.36,5.8,3.16,4.73,3.5,4.45,3.22,65,1,65,89,0.47,7,1,1,1,80,4,1,1,248,28,60,2.14285714285714,3
4216208,42.2820172,-71.0824447,4.77,5.42,4.75,7.68,8.72,5.81,7.47,6.25,3.45,5.55,89,3,29.67,83,2.37,40,1,2,4,88,1,1,2,136,243,385,1.5843621399177,3
3052935,42.3179511,-71.0540683,3.11,3.37,3.05,5.36,5.8,3.16,4.73,3.5,4.45,3.22,70,1,70,77,0.52,13,1,1,1,80,4,1,1,338,64,122,1.90625,3
8886703,42.2817392,-71.0856002,4.66,5.34,4.68,7.61,8.65,5.75,7.4,6.17,3.34,5.48,52,1,52,92,1.11,12,2,1,2,100,2,1.5,1,346,68,125,1.83823529411765,3
12343588,42.2979013,-71.0583779,4.03,4.6,4.02,6.58,7.08,4.44,6.01,4.78,3.95,4.45,165,3,55,96,6.67,30,1,2,6,100,1,1,3,277,138,288,2.08695652173913,3
3945704,42.3254704,-71.0571422,2.67,2.87,2.61,4.86,5.19,2.54,4.12,2.88,4.4,2.72,80,1,80,97,3.91,95,1,1,2,100,2,1,1,307,498,1090,2.18875502008032,3
13767907,42.319471,-71.042127,3.65,3.92,3.6,5.91,5.98,3.37,4.91,3.67,4.99,3.77,60,1,60,73,4.93,11,5,1,2,100,1,1,1,0,48,82,1.70833333333333,3
9383459,42.3135872,-71.0667633,2.86,3.44,2.8,5.43,6.11,3.47,5.04,3.81,3.52,3.29,35,2,17.5,94,4.27,41,2,1,3,100,1,1.5,1,160,215,424,1.97209302325581,3
4527029,42.3158992,-71.0566885,3.06,3.33,3.01,5.32,5.77,3.13,4.7,3.47,4.27,3.18,46,1,46,71,0.42,7,1,1,1,79,18,1,1,359,33,56,1.6969696969697,3
1332786,42.3109061,-71.0526049,3.38,3.81,3.32,5.8,6.26,3.61,5.18,3.95,4.43,3.66,47,1,47,98,2.82,108,2,1,1,100,7,1,1,183,591,1214,2.05414551607445,3
14040282,42.2990937,-71.0683146,3.81,4.46,3.79,6.62,7.28,4.64,6.21,4.98,3.38,4.49,96,2,48,93,6,6,2,1,4,100,3,1,1,171,26,53,2.03846153846154,3
3953472,42.2931173,-71.0573161,4.37,4.93,4.36,6.92,7.42,4.77,6.35,5.11,4.13,4.78,144,3,48,95,0.51,12,1,2,6,100,1,1,2,19,69,141,2.04347826086957,3
18711,42.3248669,-71.0593373,2.65,2.85,2.59,4.84,5.17,2.53,4.1,2.87,4.23,2.7,126,3,42,88,0.22,17,1,2,6,73,10,1,3,337,104,170,1.63461538461538,3
1544702,42.3109061,-71.0526049,3.38,3.81,3.32,5.8,6.26,3.61,5.18,3.95,4.43,3.66,77,2,38.5,97,6.09,222,2,1,3,100,7,2,1,269,1136,2512,2.2112676056338,3
315982,42.2983071,-71.0617246,3.99,4.56,3.98,6.55,7.05,4.41,5.98,4.75,3.75,4.41,165,2,82.5,87,1.53,84,5,2,6,100,11,1.5,2,132,327,517,1.58103975535168,3
561769,42.3136331,-71.061135,2.94,3.41,2.88,5.4,6.07,3.43,5,3.77,3.92,3.26,142,4,35.5,87,0.08,4,1,2,6,73,10,1,2,38,30,56,1.86666666666667,3
7071883,42.3098604,-71.0486829,3.63,4.06,3.57,6.05,6.41,3.8,5.33,4.1,4.68,3.91,195,2,97.5,97,1.04,15,1,2,4,100,1,1,2,86,73,176,2.41095890410959,3
3166256,42.3204064,-71.0498041,3.23,3.49,3.17,5.48,5.6,2.99,4.53,3.29,4.56,3.34,135,2,67.5,96,3.74,102,6,2,4,100,1,1.5,2,285,969,1842,1.90092879256966,3
13979354,42.3221428,-71.0691366,2.18,2.72,2.13,4.71,5.7,2.85,4.45,3.23,3.54,2.57,88,2,44,91,7.92,14,2,1,4,100,2,1,1,357,46,86,1.8695652173913,3
3641545,42.3109061,-71.0526049,3.38,3.81,3.32,5.8,6.26,3.61,5.18,3.95,4.43,3.66,68,3,22.67,100,0.22,5,2,1,3,100,7,2,1,0,32,61,1.90625,3
839265,42.3001575,-71.0812857,3.37,4.04,3.37,6.3,7.34,4.43,6.09,4.87,2.49,4.16,56,1,56,89,0.36,16,1,1,1,100,5,1,1,321,58,117,2.01724137931034,3
232990,42.2826027,-71.067605,4.97,5.62,4.95,7.71,8.22,5.57,7.14,5.91,4.1,5.58,79,1,79,93,0.9,55,2,1,3,100,3,1.5,1,291,404,795,1.96782178217822,3
1584362,42.3109061,-71.0526049,3.38,3.81,3.32,5.8,6.26,3.61,5.18,3.95,4.43,3.66,63,2,31.5,97,6.48,232,2,1,3,100,7,2,1,258,1194,2576,2.15745393634841,3
1821633,42.3109061,-71.0526049,3.38,3.81,3.32,5.8,6.26,3.61,5.18,3.95,4.43,3.66,100,1,100,98,3.53,123,6,1,2,100,3,2.5,1,327,756,1606,2.12433862433862,3
4934600,42.2956054,-71.0590848,4.27,4.84,4.26,6.82,7.33,4.68,6.25,5.02,3.97,4.69,150,3,50,93,4.92,64,2,2,4,100,3,1,1,315,329,589,1.790273556231,3
3394437,42.3145695,-71.0623611,2.83,3.31,2.77,5.3,5.98,3.34,4.91,3.68,3.86,3.16,300,3,100,87,0.56,14,2,2,6,100,1,3,3,207,76,103,1.35526315789474,3
533114,42.3124141,-71.0616421,3.01,3.6,2.96,5.59,6.26,3.62,5.19,3.96,3.92,3.45,168,3,56,93,0.16,8,1,2,6,73,10,2.5,2,313,45,97,2.15555555555556,3
7367795,42.3162303,-71.0525907,3.21,3.47,3.15,5.46,5.91,3.26,4.84,3.6,4.49,3.32,150,1,150,95,0.29,4,2,1,2,100,7,1,1,3,35,57,1.62857142857143,3
8523157,42.3153628,-71.0649473,2.73,3.31,2.67,5.3,5.98,3.33,4.91,3.67,3.69,3.16,79,1,79,100,3.08,16,2,1,2,100,1,1,1,258,108,251,2.32407407407407,3
6655012,42.2834413,-71.0833025,4.66,5.31,4.64,7.57,8.61,5.7,7.36,6.14,3.34,5.44,65,1,65,90,2.9,14,2,1,2,100,3,1,1,361,61,114,1.86885245901639,3
5048406,42.3121822,-71.0661518,2.97,3.56,2.91,5.54,6.22,3.58,5.15,3.92,3.51,3.41,78,1,78,96,1.2,23,2,1,2,100,2,2,1,248,128,254,1.984375,3
13325983,42.319843,-71.043553,3.64,3.9,3.58,5.89,5.98,3.37,4.91,3.68,4.97,3.75,60,1,60,83,3.28,7,1,1,2,100,1,1,1,0,21,48,2.28571428571429,3
3294775,42.3136331,-71.061135,2.94,3.41,2.88,5.4,6.07,3.43,5,3.77,3.92,3.26,65,1,65,91,2.33,62,2,1,2,100,4,2.5,1,275,301,644,2.13953488372093,3
8947232,42.2895874,-71.0685309,4.28,4.93,4.27,7.19,7.84,5.2,6.77,5.54,3.41,5.06,60,1,60,77,0.56,6,1,1,1,100,22,1,1,347,32,62,1.9375,3
3946215,42.3254704,-71.0571422,2.67,2.87,2.61,4.86,5.19,2.54,4.12,2.88,4.4,2.72,40,1,40,96,4.57,101,1,1,1,100,2,1,1,320,458,927,2.02401746724891,3
7246272,42.3180309,-71.0618667,2.72,3.04,2.67,5.03,5.7,3.06,4.63,3.4,3.95,2.89,108,1,108,96,3.23,37,3,1,2,100,1,1,1,138,266,554,2.08270676691729,3
6014302,42.2924537,-71.0731836,4.01,4.66,3.99,6.92,7.84,5.05,6.77,5.54,3.22,4.79,65,1,65,73,0.89,15,2,1,2,75,3,1,1,363,67,80,1.19402985074627,3
13927765,42.2895874,-71.0685309,4.28,4.93,4.27,7.19,7.84,5.2,6.77,5.54,3.41,5.06,144,2,72,97,6.43,12,1,2,4,100,2,1,2,329,52,92,1.76923076923077,3
200265,42.2826027,-71.067605,4.97,5.62,4.95,7.71,8.22,5.57,7.14,5.91,4.1,5.58,79,1,79,93,1.96,118,2,1,3,100,3,1.5,1,336,764,1580,2.06806282722513,3
7292184,42.2931173,-71.0573161,4.37,4.93,4.36,6.92,7.42,4.77,6.35,5.11,4.13,4.78,60,1,60,93,1.69,21,3,1,1,100,1,1,1,68,101,179,1.77227722772277,3
13443949,42.3162303,-71.0525907,3.21,3.47,3.15,5.46,5.91,3.26,4.84,3.6,4.49,3.32,65,1,65,80,5.12,14,2,1,3,100,2,1,1,325,60,101,1.68333333333333,3
8587030,42.3159445,-71.0613075,2.81,3.2,2.75,5.19,5.87,3.22,4.8,3.56,3.98,3.05,150,1,150,98,2.6,29,2,1,2,100,2,1,1,330,292,435,1.48972602739726,3
3589869,42.2843405,-71.068907,4.73,5.37,4.71,7.65,8.15,5.51,7.08,5.85,3.85,5.51,80,1,80,80,0.96,4,1,1,2,92,3,1,1,93,22,37,1.68181818181818,3
377474,42.2983071,-71.0617246,3.99,4.56,3.98,6.55,7.05,4.41,5.98,4.75,3.75,4.41,395,8,49.38,85,0.38,19,2,2,14,100,11,2.5,5,261,74,157,2.12162162162162,3
3539510,42.3248669,-71.0593373,2.65,2.85,2.59,4.84,5.17,2.53,4.1,2.87,4.23,2.7,164,3,54.67,92,0.52,12,1,2,6,73,10,1,3,224,58,96,1.6551724137931,3
213086,42.3179511,-71.0540683,3.11,3.37,3.05,5.36,5.8,3.16,4.73,3.5,4.45,3.22,70,1,70,92,0.76,22,1,1,1,80,4,1,1,259,85,187,2.2,3
8536113,42.2953276,-71.0625157,4.15,4.77,4.13,6.76,7.26,4.61,6.19,4.95,3.8,4.62,300,4,75,93,5.87,9,3,2,8,94,3,2,5,5,34,74,2.17647058823529,3
11584799,42.2934177,-71.0649361,4.33,5.02,4.31,7.01,7.51,4.86,6.44,5.2,3.67,4.87,85,1,85,100,1.78,9,1,1,2,100,8,1,1,124,56,121,2.16071428571429,3
11258721,42.3050714,-71.0763506,3.06,3.71,3.05,5.98,6.94,4.11,5.76,4.54,2.82,3.85,37,1,37,90,0.8,4,1,1,1,100,22,1,1,301,23,43,1.8695652173913,3
3294152,42.3136331,-71.061135,2.94,3.41,2.88,5.4,6.07,3.43,5,3.77,3.92,3.26,130,1,130,87,2.89,77,1,2,4,100,4,1,1,329,369,729,1.97560975609756,3
8717204,42.2956054,-71.0590848,4.27,4.84,4.26,6.82,7.33,4.68,6.25,5.02,3.97,4.69,180,2,90,90,2.73,27,1,2,4,100,3,2,2,170,109,231,2.11926605504587,3
