listing_id,lat,lon,Isabella Stewart Gardner Museum,Fenway Park,MFA Boston,Harvard Square,Boston Harbor,Boston Common,Bunker Hill Monument,Faneuil Hall Marketplace,Arnold Arboretum,Skywalk Observatory,price,beds,price_bed,rating,reviews_month,reviews_count,property_type,room_type,accommodates,host_response_rate,host_listing_count,bathrooms,bedrooms,availability
8813451,42.3625944,-71.0638691,2.89,2.44,2.64,3.14,3.31,0.62,1.22,0.67,5.45,1.76,224,4,56,94,0.96,10,Apartment,Entire home/apt,7,100,307,2,3,352
7596262,42.3642286,-71.0691358,2.91,2.37,2.66,2.92,3.64,0.83,1.52,1,5.48,1.78,169,1,169,93,0.63,8,Apartment,Entire home/apt,3,98,749,1,1,179
8191517,42.3639657,-71.0683361,2.95,2.41,2.7,2.96,3.6,0.79,1.47,0.95,5.52,1.82,155,1,155,80,0.43,4,Apartment,Private room,1,100,2,1,1,359
3931204,42.3635338,-71.0640789,3.05,2.6,2.79,3.33,3.3,0.77,1.18,0.66,5.6,1.92,220,2,110,96,0.39,9,Apartment,Entire home/apt,3,96,313,1,1,137
25418,42.3642286,-71.0691358,2.91,2.37,2.66,2.92,3.64,0.83,1.52,1,5.48,1.78,249,1,249,95,0.06,4,Apartment,Entire home/apt,2,89,558,1,1,364
4610745,42.3590276,-71.0700049,2.51,1.94,2.26,2.86,3.69,0.46,1.78,1.04,5.08,1.38,99,1,99,95,0.9,18,Apartment,Entire home/apt,2,100,1,1,0,0
6015995,42.3642286,-71.0691358,2.91,2.37,2.66,2.92,3.64,0.83,1.52,1,5.48,1.78,189,1,189,75,0.35,4,Apartment,Entire home/apt,3,98,749,1,1,179
1867881,42.3642286,-71.0691358,2.91,2.37,2.66,2.92,3.64,0.83,1.52,1,5.48,1.78,269,3,89.67,90,0.13,4,Apartment,Entire home/apt,5,96,313,2,2,184
1131634,42.3635338,-71.0640789,3.05,2.6,2.79,3.33,3.3,0.77,1.18,0.66,5.6,1.92,219,2,109.5,98,0.64,24,Apartment,Entire home/apt,4,100,12,1,1,313
67774,42.344418,-71.1134861,1.16,0.94,1.46,2.44,6.01,2.61,4.15,3.35,3.06,1.87,110,1,110,93,0.24,11,Apartment,Entire home/apt,3,100,12,1,1,248
8309711,42.3603213,-71.0669154,2.76,2.18,2.51,2.97,3.45,0.49,1.53,0.8,5.33,1.63,275,2,137.5,94,2.76,29,Condominium,Entire home/apt,4,100,1,1,2,309
5659866,42.3580158,-71.0685149,2.47,1.91,2.21,3.01,3.55,0.32,1.76,0.95,5.03,1.34,200,1,200,100,0.24,4,Apartment,Entire home/apt,4,90,1,2.5,2,95
1303261,42.3590276,-71.0700049,2.51,1.94,2.26,2.86,3.69,0.46,1.78,1.04,5.08,1.38,425,1,425,87,0.53,19,Apartment,Entire home/apt,2,75,1,1,1,365
6432655,42.3603319,-71.0663751,2.74,2.29,2.48,3,3.42,0.46,1.5,0.77,5.29,1.61,150,1,150,91,2.24,34,Apartment,Entire home/apt,2,60,1,1,1,204
4900659,42.3601989,-71.0659742,2.71,2.25,2.45,3.03,3.41,0.43,1.49,0.76,5.26,1.58,177,1,177,91,1.51,30,Apartment,Entire home/apt,2,100,1,1,1,308
6444148,42.3602977,-71.0682455,2.69,2.11,2.44,2.9,3.51,0.55,1.6,0.87,5.26,1.56,155,1,155,93,1.73,24,Apartment,Entire home/apt,2,92,2,1,1,302
10311094,42.3530681,-71.0812804,1.62,1.07,1.49,2.7,4.18,0.87,2.59,1.58,4.37,0.56,399,3,133,84,0.71,5,Apartment,Entire home/apt,8,77,16,3,3,333
3377871,42.359726,-71.0644172,2.66,2.21,2.4,3.14,3.36,0.38,1.5,0.72,5.21,1.53,120,1,120,82,1.43,38,Apartment,Private room,2,100,4,2,1,249
9232355,42.359268,-71.0650471,2.6,2.14,2.34,3.1,3.36,0.32,1.51,0.77,5.15,1.47,89,2,44.5,78,3.54,36,Apartment,Entire home/apt,2,100,11,1,0,333
11202183,42.3588359,-71.0687076,2.53,1.97,2.27,2.95,3.61,0.38,1.73,1,5.08,1.4,199,2,99.5,100,7.23,20,House,Entire home/apt,3,100,2,1,0,118
4718577,42.3611022,-71.0706365,2.63,2.07,2.38,2.74,3.58,0.59,1.67,0.93,5.21,1.5,120,1,120,91,0.65,11,Apartment,Private room,2,14,3,1,1,323
12648403,42.3611022,-71.0706365,2.63,2.07,2.38,2.74,3.58,0.59,1.67,0.93,5.21,1.5,133,1,133,91,5.5,20,Apartment,Entire home/apt,2,97,4,1,0,305
2126053,42.3573724,-71.0705465,2.38,1.79,2.15,2.96,3.65,0.35,1.89,1.05,4.95,1.25,165,1,165,94,1.26,37,Apartment,Entire home/apt,2,90,1,1,0,164
2823378,42.359726,-71.0644172,2.66,2.21,2.4,3.14,3.36,0.38,1.5,0.72,5.21,1.53,100,1,100,89,1.07,31,Apartment,Private room,1,100,4,1,1,334
7633883,42.3611022,-71.0706365,2.63,2.07,2.38,2.74,3.58,0.59,1.67,0.93,5.21,1.5,769,3,256.33,100,0.57,7,Apartment,Entire home/apt,6,98,22,1.5,3,279
2423613,42.359726,-71.0644172,2.66,2.21,2.4,3.14,3.36,0.38,1.5,0.72,5.21,1.53,85,1,85,72,0.47,13,Apartment,Private room,1,100,4,1,1,0
13728510,42.3598897,-71.0677643,2.66,2.11,2.4,2.95,3.52,0.49,1.61,0.87,5.21,1.53,255,1,255,93,5,9,Apartment,Entire home/apt,3,99,30,1,0,332
13433475,42.3590276,-71.0700049,2.51,1.94,2.26,2.86,3.69,0.46,1.78,1.04,5.08,1.38,267,3,89,78,4.29,8,Apartment,Entire home/apt,8,99,30,2,2,343
2947662,42.3601989,-71.0659742,2.71,2.25,2.45,3.03,3.41,0.43,1.49,0.76,5.26,1.58,299,2,149.5,99,3,84,Apartment,Entire home/apt,6,100,2,1,2,91
7911936,42.3603341,-71.0636278,2.74,2.29,2.48,3.14,3.28,0.46,1.4,0.63,5.29,1.61,155,1,155,86,0.63,7,Apartment,Entire home/apt,2,100,52,1,0,284
2754975,42.344418,-71.1134861,1.16,0.94,1.46,2.44,6.01,2.61,4.15,3.35,3.06,1.87,250,2,125,97,1.12,30,Apartment,Entire home/apt,4,100,1,1,1,254
13138055,42.3593079,-71.0668368,2.69,2.24,2.43,3.01,3.45,0.42,1.6,0.86,5.25,1.56,75,1,75,94,2.14,7,Apartment,Private room,2,38,2,1,1,298
8747720,42.3611022,-71.0706365,2.63,2.07,2.38,2.74,3.58,0.59,1.67,0.93,5.21,1.5,225,1,225,100,0.54,6,Apartment,Entire home/apt,2,100,1,1,1,0
4995033,42.3603213,-71.0669154,2.76,2.18,2.51,2.97,3.45,0.49,1.53,0.8,5.33,1.63,220,2,110,99,2.04,33,Apartment,Entire home/apt,3,90,1,1,2,16
9107357,42.3588359,-71.0687076,2.53,1.97,2.27,2.95,3.61,0.38,1.73,1,5.08,1.4,210,1,210,93,4.9,49,Condominium,Entire home/apt,2,100,1,1,1,78
5064995,42.3603319,-71.0663751,2.74,2.29,2.48,3,3.42,0.46,1.5,0.77,5.29,1.61,147,2,73.5,90,0.71,13,Apartment,Entire home/apt,2,100,5,1,2,59
10434883,42.3580916,-71.0699764,2.43,1.87,2.18,2.92,3.67,0.38,1.86,1.07,5,1.3,209,1,209,93,2.41,18,Apartment,Entire home/apt,2,91,11,1,0,155
13121821,42.3603341,-71.0636278,2.74,2.29,2.48,3.14,3.28,0.46,1.4,0.63,5.29,1.61,199,2,99.5,97,7.89,20,Apartment,Entire home/apt,4,100,1,1,1,86
9844242,42.3603319,-71.0663751,2.74,2.29,2.48,3,3.42,0.46,1.5,0.77,5.29,1.61,103,1,103,96,1.08,9,Apartment,Entire home/apt,2,100,1,1,1,92
13295184,42.3590276,-71.0700049,2.51,1.94,2.26,2.86,3.69,0.46,1.78,1.04,5.08,1.38,200,3,66.67,92,3.45,10,Apartment,Entire home/apt,6,99,30,1,2,47
6763785,42.3601989,-71.0659742,2.71,2.25,2.45,3.03,3.41,0.43,1.49,0.76,5.26,1.58,113,1,113,88,1.16,17,Apartment,Private room,1,100,1,1,1,249
586994,42.344418,-71.1134861,1.16,0.94,1.46,2.44,6.01,2.61,4.15,3.35,3.06,1.87,175,1,175,89,1.29,62,Apartment,Entire home/apt,2,100,1,1,1,298
915272,42.3580158,-71.0685149,2.47,1.91,2.21,3.01,3.55,0.32,1.76,0.95,5.03,1.34,175,1,175,85,3.47,150,Apartment,Entire home/apt,3,93,1,1,1,305
3520353,42.3603341,-71.0636278,2.74,2.29,2.48,3.14,3.28,0.46,1.4,0.63,5.29,1.61,238,1,238,96,2.57,66,Apartment,Entire home/apt,2,100,1,1,1,316
7614517,42.3610923,-71.0682424,2.74,2.18,2.49,2.85,3.46,0.6,1.54,0.81,5.31,1.61,200,1,200,96,3.12,39,Apartment,Entire home/apt,2,100,1,1,0,245
12356,42.344418,-71.1134861,1.16,0.94,1.46,2.44,6.01,2.61,4.15,3.35,3.06,1.87,200,1,200,93,0.42,9,Condominium,Entire home/apt,3,100,12,1,1,273
4632511,42.3603129,-71.0640457,2.72,2.27,2.46,3.12,3.3,0.44,1.42,0.65,5.27,1.59,305,2,152.5,92,1.09,23,Condominium,Entire home/apt,4,100,1,1.5,2,293
8384444,42.3590276,-71.0700049,2.51,1.94,2.26,2.86,3.69,0.46,1.78,1.04,5.08,1.38,130,1,130,98,2.12,23,Apartment,Private room,2,70,2,1,1,19
6778788,42.3595125,-71.06937,2.59,2.02,2.33,2.87,3.63,0.53,1.71,0.98,5.16,1.46,149,1,149,97,2.39,35,Apartment,Entire home/apt,2,100,1,1,1,0
2682662,42.3611022,-71.0706365,2.63,2.07,2.38,2.74,3.58,0.59,1.67,0.93,5.21,1.5,200,1,200,93,0.96,28,Apartment,Entire home/apt,2,98,24,1,0,330
8090623,42.3588359,-71.0687076,2.53,1.97,2.27,2.95,3.61,0.38,1.73,1,5.08,1.4,199,1,199,94,2.72,32,Condominium,Private room,2,96,3,1,1,353
13300621,42.3590276,-71.0700049,2.51,1.94,2.26,2.86,3.69,0.46,1.78,1.04,5.08,1.38,250,3,83.33,95,1.46,4,Apartment,Entire home/apt,6,99,30,1,2,48
8614167,42.3580916,-71.0699764,2.43,1.87,2.18,2.92,3.67,0.38,1.86,1.07,5,1.3,275,2,137.5,97,1.49,7,Apartment,Entire home/apt,3,85,1,1,2,75
11120777,42.3611022,-71.0706365,2.63,2.07,2.38,2.74,3.58,0.59,1.67,0.93,5.21,1.5,200,2,100,96,4.16,24,Apartment,Entire home/apt,8,99,30,1,2,322
9235198,42.3597506,-71.0690922,2.62,2.05,2.36,2.9,3.63,0.56,1.71,0.98,5.19,1.49,135,1,135,93,3.26,33,Apartment,Private room,2,100,2,1,1,8
13101775,42.3588359,-71.0687076,2.53,1.97,2.27,2.95,3.61,0.38,1.73,1,5.08,1.4,140,1,140,98,3.19,10,Apartment,Entire home/apt,3,90,1,1,1,0
5959251,42.344418,-71.1134861,1.16,0.94,1.46,2.44,6.01,2.61,4.15,3.35,3.06,1.87,375,2,187.5,96,0.32,5,Apartment,Entire home/apt,2,100,1,1,1,66
10857914,42.3603341,-71.0636278,2.74,2.29,2.48,3.14,3.28,0.46,1.4,0.63,5.29,1.61,650,6,108.33,98,2.76,8,House,Entire home/apt,8,100,1,3.5,4,245
13331733,42.3590276,-71.0700049,2.51,1.94,2.26,2.86,3.69,0.46,1.78,1.04,5.08,1.38,200,3,66.67,100,2.38,5,Apartment,Entire home/apt,6,99,30,1,1,47
8662258,42.359268,-71.0650471,2.6,2.14,2.34,3.1,3.36,0.32,1.51,0.77,5.15,1.47,89,1,89,98,6.02,68,Apartment,Shared room,2,100,1,1,1,314
2862120,42.3598897,-71.0677643,2.66,2.11,2.4,2.95,3.52,0.49,1.61,0.87,5.21,1.53,100,1,100,95,1.43,41,Apartment,Shared room,1,100,2,1,1,19
6089196,42.3593079,-71.0668368,2.69,2.24,2.43,3.01,3.45,0.42,1.6,0.86,5.25,1.56,200,1,200,92,1.08,18,Apartment,Entire home/apt,2,100,1,1,1,244
4532603,42.3603213,-71.0669154,2.76,2.18,2.51,2.97,3.45,0.49,1.53,0.8,5.33,1.63,229,2,114.5,98,0.63,13,Apartment,Entire home/apt,4,100,1,1,1,298
1648950,42.3602977,-71.0682455,2.69,2.11,2.44,2.9,3.51,0.55,1.6,0.87,5.26,1.56,157,1,157,88,2.25,81,Apartment,Entire home/apt,2,100,3,1,1,30
13788865,42.3486464,-71.0827003,1.26,0.8,1.05,2.79,4.38,1.07,2.84,1.82,4.03,0.13,150,1,150,98,4.62,8,Apartment,Entire home/apt,2,100,1,1,0,13
9857049,42.3580916,-71.0699764,2.43,1.87,2.18,2.92,3.67,0.38,1.86,1.07,5,1.3,189,1,189,97,1.72,15,Apartment,Entire home/apt,2,91,11,1,1,155
11906382,42.359726,-71.0644172,2.66,2.21,2.4,3.14,3.36,0.38,1.5,0.72,5.21,1.53,375,2,187.5,100,0.93,5,House,Entire home/apt,3,100,4,2,2,0
5743939,42.3611182,-71.0655318,2.75,2.29,2.49,2.99,3.32,0.47,1.41,0.67,5.3,1.61,324,2,162,98,1.65,29,Apartment,Entire home/apt,6,100,2,1,2,50
3432321,42.344418,-71.1134861,1.16,0.94,1.46,2.44,6.01,2.61,4.15,3.35,3.06,1.87,220,1,220,94,3.1,82,Apartment,Entire home/apt,2,100,1,1,0,5
4546333,42.3611022,-71.0706365,2.63,2.07,2.38,2.74,3.58,0.59,1.67,0.93,5.21,1.5,195,1,195,90,1.37,30,Apartment,Entire home/apt,2,100,15,1,0,74
13330146,42.3580158,-71.0685149,2.47,1.91,2.21,3.01,3.55,0.32,1.76,0.95,5.03,1.34,147,1,147,96,2.54,6,Apartment,Entire home/apt,2,100,1,1,1,28
10379031,42.359726,-71.0644172,2.66,2.21,2.4,3.14,3.36,0.38,1.5,0.72,5.21,1.53,275,1,275,100,2.33,8,Apartment,Entire home/apt,2,100,1,1,1,99
7527864,42.3598897,-71.0677643,2.66,2.11,2.4,2.95,3.52,0.49,1.61,0.87,5.21,1.53,150,1,150,94,1.66,20,Apartment,Private room,2,100,2,1,1,125
3351728,42.344418,-71.1134861,1.16,0.94,1.46,2.44,6.01,2.61,4.15,3.35,3.06,1.87,849,5,169.8,100,0.34,9,Apartment,Entire home/apt,7,100,2,3,5,90
6677640,42.359726,-71.0644172,2.66,2.21,2.4,3.14,3.36,0.38,1.5,0.72,5.21,1.53,200,2,100,98,1.08,16,Apartment,Entire home/apt,3,80,1,1,1,44
1827762,42.3598897,-71.0677643,2.66,2.11,2.4,2.95,3.52,0.49,1.61,0.87,5.21,1.53,195,1,195,93,0.85,29,Apartment,Entire home/apt,2,100,1,1,1,14
4635390,42.3590276,-71.0700049,2.51,1.94,2.26,2.86,3.69,0.46,1.78,1.04,5.08,1.38,199,1,199,89,0.73,13,Apartment,Entire home/apt,2,100,1,1,1,14
1745339,42.3548561,-71.0661193,2.3,1.85,2.04,3.24,3.43,0.02,1.83,0.83,4.84,1.17,195,1,195,94,0.76,27,Apartment,Entire home/apt,2,100,7,1,0,36
7874552,42.3611022,-71.0706365,2.63,2.07,2.38,2.74,3.58,0.59,1.67,0.93,5.21,1.5,130,1,130,92,2.27,29,Apartment,Private room,2,100,2,1,1,347
3673104,42.3602889,-71.0686874,2.67,2.09,2.42,2.88,3.54,0.58,1.62,0.89,5.24,1.54,289,2,144.5,96,0.35,9,Apartment,Entire home/apt,3,90,1,1,1,56
8450098,42.3588359,-71.0687076,2.53,1.97,2.27,2.95,3.61,0.38,1.73,1,5.08,1.4,175,3,58.33,95,3.31,39,Condominium,Private room,4,96,3,1,1,343
6742905,42.3603319,-71.0663751,2.74,2.29,2.48,3,3.42,0.46,1.5,0.77,5.29,1.61,99,2,49.5,71,8.01,121,Apartment,Entire home/apt,2,100,7,1,0,294
697078,42.344418,-71.1134861,1.16,0.94,1.46,2.44,6.01,2.61,4.15,3.35,3.06,1.87,175,1,175,90,0.51,8,Apartment,Entire home/apt,3,100,12,1,1,277
9755993,42.3581257,-71.0726474,2.35,1.8,2.17,2.96,3.9,0.72,1.9,1.25,5.1,1.28,107,1,107,100,0.71,6,Apartment,Entire home/apt,2,100,1,1,0,0
3890373,42.359268,-71.0650471,2.6,2.14,2.34,3.1,3.36,0.32,1.51,0.77,5.15,1.47,225,2,112.5,98,3.42,83,Apartment,Entire home/apt,4,100,1,1,1,271
3873776,42.3611022,-71.0706365,2.63,2.07,2.38,2.74,3.58,0.59,1.67,0.93,5.21,1.5,325,3,108.33,80,0.29,7,Apartment,Entire home/apt,4,14,3,1,3,364
13294558,42.3590276,-71.0700049,2.51,1.94,2.26,2.86,3.69,0.46,1.78,1.04,5.08,1.38,250,3,83.33,92,3.95,10,Apartment,Entire home/apt,6,99,30,1,2,41
13376457,42.344418,-71.1134861,1.16,0.94,1.46,2.44,6.01,2.61,4.15,3.35,3.06,1.87,175,1,175,91,3.14,9,Apartment,Entire home/apt,2,100,1,1,0,0
12210223,42.3603213,-71.0669154,2.76,2.18,2.51,2.97,3.45,0.49,1.53,0.8,5.33,1.63,225,3,75,88,1.94,8,Apartment,Entire home/apt,4,100,1,1,1,10
5709298,42.3598897,-71.0677643,2.66,2.11,2.4,2.95,3.52,0.49,1.61,0.87,5.21,1.53,220,2,110,98,8.85,154,Apartment,Entire home/apt,4,100,5,1,2,316
6445917,42.3593079,-71.0668368,2.69,2.24,2.43,3.01,3.45,0.42,1.6,0.86,5.25,1.56,178,1,178,98,1.76,24,Apartment,Entire home/apt,2,100,1,1,0,3
2776143,42.3603319,-71.0663751,2.74,2.29,2.48,3,3.42,0.46,1.5,0.77,5.29,1.61,99,2,49.5,80,8.33,242,Apartment,Entire home/apt,3,100,7,1,0,280
10164810,42.3415954,-71.0804424,1.21,1.19,0.95,3.19,4.6,1.31,3.06,2.04,3.56,0.95,179,1,179,90,0.93,6,Apartment,Entire home/apt,4,77,16,1,1,354
11016623,42.344418,-71.1134861,1.16,0.94,1.46,2.44,6.01,2.61,4.15,3.35,3.06,1.87,160,1,160,100,1.1,6,Apartment,Entire home/apt,2,100,2,1,1,88
8428052,42.3652917,-71.0646337,3.11,2.66,2.85,3.16,3.37,0.83,1.19,0.72,5.66,1.98,195,1,195,100,1.73,9,Apartment,Private room,2,100,1,1,1,0
14374965,42.3603213,-71.0669154,2.76,2.18,2.51,2.97,3.45,0.49,1.53,0.8,5.33,1.63,200,2,100,95,4,4,Apartment,Entire home/apt,3,94,1,1,1,43
7527149,42.344418,-71.1134861,1.16,0.94,1.46,2.44,6.01,2.61,4.15,3.35,3.06,1.87,700,5,140,96,0.85,11,Townhouse,Entire home/apt,7,100,2,2.5,4,323
3069104,42.2732162,-71.0725003,5.37,6.02,5.36,8.28,9.03,6.38,7.95,6.72,4.29,6.15,230,1,230,93,1.08,17,Apartment,Entire home/apt,3,60,1,1,1,17
7918592,42.3602977,-71.0682455,2.69,2.11,2.44,2.9,3.51,0.55,1.6,0.87,5.26,1.56,110,1,110,95,1.6,17,Apartment,Private room,1,100,1,0,1,275
9248612,42.3597506,-71.0690922,2.62,2.05,2.36,2.9,3.63,0.56,1.71,0.98,5.19,1.49,350,2,175,91,1.85,17,Apartment,Entire home/apt,6,100,2,1,2,5
54944,42.3580916,-71.0699764,2.43,1.87,2.18,2.92,3.67,0.38,1.86,1.07,5,1.3,185,1,185,84,0.19,7,Apartment,Entire home/apt,2,89,558,1,1,326
2216767,42.3602889,-71.0686874,2.67,2.09,2.42,2.88,3.54,0.58,1.62,0.89,5.24,1.54,179,1,179,96,1.74,51,Apartment,Entire home/apt,2,100,1,1,1,293
250345,42.3580916,-71.0699764,2.43,1.87,2.18,2.92,3.67,0.38,1.86,1.07,5,1.3,285,1,285,89,0.39,22,Apartment,Entire home/apt,2,89,558,1,1,313
5690424,42.3573724,-71.0705465,2.38,1.79,2.15,2.96,3.65,0.35,1.89,1.05,4.95,1.25,690,4,172.5,88,2.59,44,House,Entire home/apt,7,100,3,2,4,301
6410674,42.3598897,-71.0677643,2.66,2.11,2.4,2.95,3.52,0.49,1.61,0.87,5.21,1.53,175,1,175,95,3.77,59,Apartment,Private room,1,100,2,1,1,67
6066455,42.3611022,-71.0706365,2.63,2.07,2.38,2.74,3.58,0.59,1.67,0.93,5.21,1.5,600,5,120,99,3.7,56,Apartment,Entire home/apt,8,100,15,2,4,331
8704161,42.3603341,-71.0636278,2.74,2.29,2.48,3.14,3.28,0.46,1.4,0.63,5.29,1.61,500,2,250,100,2.16,24,Apartment,Entire home/apt,4,100,1,2,2,305
10653150,42.3595125,-71.06937,2.59,2.02,2.33,2.87,3.63,0.53,1.71,0.98,5.16,1.46,160,2,80,85,5.57,41,Condominium,Entire home/apt,4,100,3,1,2,284
4787359,42.3595125,-71.06937,2.59,2.02,2.33,2.87,3.63,0.53,1.71,0.98,5.16,1.46,250,1,250,90,0.91,18,Apartment,Entire home/apt,3,100,2,1,1,86
3050565,42.359726,-71.0644172,2.66,2.21,2.4,3.14,3.36,0.38,1.5,0.72,5.21,1.53,90,1,90,91,0.83,23,Apartment,Private room,1,100,4,2,1,279
13306811,42.3595845,-71.0628361,2.7,2.25,2.44,3.24,3.29,0.4,1.41,0.65,5.2,1.57,129,1,129,96,11.68,37,Apartment,Entire home/apt,2,100,1,1,0,7
7553969,42.3611022,-71.0706365,2.63,2.07,2.38,2.74,3.58,0.59,1.67,0.93,5.21,1.5,140,1,140,96,0.39,5,Apartment,Entire home/apt,2,100,1,1,0,1
11701611,42.3573724,-71.0705465,2.38,1.79,2.15,2.96,3.65,0.35,1.89,1.05,4.95,1.25,210,1,210,95,2.31,8,Apartment,Entire home/apt,2,100,1,1,1,18
7244031,42.359268,-71.0650471,2.6,2.14,2.34,3.1,3.36,0.32,1.51,0.77,5.15,1.47,125,1,125,97,0.43,6,Apartment,Entire home/apt,3,100,1,1,1,0
4032756,42.3595125,-71.06937,2.59,2.02,2.33,2.87,3.63,0.53,1.71,0.98,5.16,1.46,188,2,94,96,0.77,18,Apartment,Entire home/apt,2,100,1,1,1,48
9078998,42.3611022,-71.0706365,2.63,2.07,2.38,2.74,3.58,0.59,1.67,0.93,5.21,1.5,150,1,150,97,1.09,7,Apartment,Entire home/apt,2,67,1,1,1,0
6326257,42.3611022,-71.0706365,2.63,2.07,2.38,2.74,3.58,0.59,1.67,0.93,5.21,1.5,375,2,187.5,98,4.08,62,Apartment,Entire home/apt,5,100,15,1.5,2,340
3377100,42.3595125,-71.06937,2.59,2.02,2.33,2.87,3.63,0.53,1.71,0.98,5.16,1.46,245,1,245,98,2.24,60,Apartment,Entire home/apt,2,100,1,1,1,286
11306586,42.3593079,-71.0668368,2.69,2.24,2.43,3.01,3.45,0.42,1.6,0.86,5.25,1.56,150,2,75,90,4.48,26,Apartment,Entire home/apt,2,100,11,1,0,298
7996844,42.3611022,-71.0706365,2.63,2.07,2.38,2.74,3.58,0.59,1.67,0.93,5.21,1.5,130,1,130,90,2.66,33,Apartment,Private room,2,100,2,1,1,334
8471852,42.3650544,-71.0567303,3.28,2.82,3.02,3.61,3.04,0.97,0.95,0.51,5.78,2.15,120,1,120,99,2.41,28,Apartment,Entire home/apt,1,100,1,1,1,271
12143408,42.3571057,-71.0694747,2.36,1.8,2.11,3,3.6,0.31,1.85,1,4.93,1.23,220,1,220,100,1.4,4,Apartment,Entire home/apt,2,60,1,1,1,323
8782592,42.3590276,-71.0700049,2.51,1.94,2.26,2.86,3.69,0.46,1.78,1.04,5.08,1.38,300,2,150,94,1.2,10,Apartment,Entire home/apt,4,70,2,2,2,18
7635616,42.3603341,-71.0636278,2.74,2.29,2.48,3.14,3.28,0.46,1.4,0.63,5.29,1.61,155,1,155,100,0.49,5,Apartment,Entire home/apt,2,100,52,1,0,309
11343485,42.359726,-71.0644172,2.66,2.21,2.4,3.14,3.36,0.38,1.5,0.72,5.21,1.53,159,2,79.5,86,9.55,14,Apartment,Entire home/apt,3,95,2,1,1,2
8537786,42.3593079,-71.0668368,2.69,2.24,2.43,3.01,3.45,0.42,1.6,0.86,5.25,1.56,202,1,202,64,1.21,14,Townhouse,Private room,1,100,2,2,1,365
9273978,42.3611022,-71.0706365,2.63,2.07,2.38,2.74,3.58,0.59,1.67,0.93,5.21,1.5,229,1,229,100,0.82,5,Apartment,Entire home/apt,2,98,22,1,0,340
9273395,42.3611022,-71.0706365,2.63,2.07,2.38,2.74,3.58,0.59,1.67,0.93,5.21,1.5,210,1,210,97,0.81,7,Apartment,Entire home/apt,4,98,22,1,1,317
13993185,42.3602977,-71.0682455,2.69,2.11,2.44,2.9,3.51,0.55,1.6,0.87,5.26,1.56,200,1,200,96,6.12,10,Apartment,Entire home/apt,4,100,1,1,1,136
9274587,42.3611022,-71.0706365,2.63,2.07,2.38,2.74,3.58,0.59,1.67,0.93,5.21,1.5,229,1,229,89,0.92,9,Apartment,Entire home/apt,4,98,24,1,1,313
6554785,42.344418,-71.1134861,1.16,0.94,1.46,2.44,6.01,2.61,4.15,3.35,3.06,1.87,160,1,160,96,5.69,85,Apartment,Entire home/apt,2,100,2,1,0,138
2998554,42.3603213,-71.0669154,2.76,2.18,2.51,2.97,3.45,0.49,1.53,0.8,5.33,1.63,135,3,45,89,0.7,19,Apartment,Entire home/apt,6,100,2,1,2,4
4359160,42.3603319,-71.0663751,2.74,2.29,2.48,3,3.42,0.46,1.5,0.77,5.29,1.61,99,2,49.5,75,7.7,174,Apartment,Entire home/apt,2,100,7,1,0,291
3392423,42.3603213,-71.0669154,2.76,2.18,2.51,2.97,3.45,0.49,1.53,0.8,5.33,1.63,115,1,115,95,3.39,91,Apartment,Private room,2,100,2,1,1,266
4489490,42.3611022,-71.0706365,2.63,2.07,2.38,2.74,3.58,0.59,1.67,0.93,5.21,1.5,229,1,229,94,0.72,16,Apartment,Entire home/apt,2,100,15,1,0,73
508017,42.3580158,-71.0685149,2.47,1.91,2.21,3.01,3.55,0.32,1.76,0.95,5.03,1.34,199,1,199,94,3.02,156,Apartment,Entire home/apt,2,100,1,1,1,298
8170181,42.3605278,-71.0675386,2.71,2.17,2.45,2.92,3.49,0.55,1.58,0.85,5.31,1.58,200,1,200,93,1.87,22,Apartment,Entire home/apt,3,100,1,1,1,273
3068453,42.3401342,-71.0788497,1.28,1.3,1.01,3.3,4.64,1.44,3.18,2.08,3.53,1.08,133,1,133,80,2.71,74,Apartment,Entire home/apt,3,94,18,1,0,299
2821825,42.3510605,-71.0629663,2.21,1.94,1.94,3.59,3.42,0.41,2.08,0.86,4.7,1.26,329,2,164.5,95,0.17,4,Apartment,Entire home/apt,4,89,558,2,2,364
21891,42.3320968,-71.0818668,1.14,1.75,1.08,3.83,5.12,2,3.78,2.56,3.03,1.69,349,2,174.5,94,0.32,21,Apartment,Entire home/apt,4,89,558,1,2,364
4021522,42.1815605,-71.2033622,12.89,13.5,12.96,15.32,17.58,14.43,16.24,15.02,10.34,13.91,329,2,164.5,100,0.25,6,Apartment,Entire home/apt,4,89,558,2,2,364
10742655,42.3588422,-71.0578337,2.83,2.38,2.56,3.43,2.84,0.57,1.46,0.24,5.32,1.7,70,2,35,80,0.65,4,Apartment,Private room,8,97,2,1,1,365
3653207,42.3504691,-71.066009,2.08,1.82,1.82,3.54,3.62,0.42,2.16,1.06,4.56,1.14,250,1,250,91,2.26,58,Apartment,Entire home/apt,2,100,1,1,1,175
12211821,42.3401342,-71.0788497,1.28,1.3,1.01,3.3,4.64,1.44,3.18,2.08,3.53,1.08,158,2,79,84,2.11,10,Apartment,Entire home/apt,3,100,11,1,0,323
2747654,42.3401342,-71.0788497,1.28,1.3,1.01,3.3,4.64,1.44,3.18,2.08,3.53,1.08,150,1,150,74,2.36,67,Apartment,Entire home/apt,3,94,18,1,0,305
