listing_id,lat,lon
1051482,42.3825893,-71.0334029
4475740,42.366925,-71.0333776
14262627,42.3673495,-71.0362121
12699603,42.3842866,-71.0020837
7489883,42.3794828,-71.0328046
3802530,42.3834548,-71.0180038
14075290,42.3686559,-71.0355256
1066767,42.3825893,-71.0334029
4638356,42.3786683,-71.034939
12436115,42.3655982,-71.03444
8716849,42.3673495,-71.0362121
3917027,42.3834548,-71.0180038
10945407,42.3889378,-71.0064225
8340599,42.3711331,-71.0326514
14255219,42.3673495,-71.0362121
14533011,42.386916,-71.011401
4080000,42.3834548,-71.0180038
14844149,42.3834548,-71.0180038
7880828,42.3786683,-71.034939
13064781,42.3754638,-71.0535291
1541166,42.3833275,-71.0789656
8454985,42.3770394,-71.0510255
14769652,42.3811084,-71.0623562
77681,42.3786256,-71.062904
4112178,42.3812021,-71.0691512
5684598,42.3754638,-71.0535291
7109689,42.3770242,-71.0624689
14924831,42.3825719,-71.0681426
29765,42.3775111,-71.0662329
14660635,42.3754638,-71.0535291
5813992,42.3784708,-71.0681239
3749523,42.3734909,-71.0644137
1587540,42.3773709,-71.0628535
10253899,42.380432,-71.0680002
45987,42.3749107,-71.0617183
7009774,42.3829325,-71.0687786
14136509,42.3800984,-71.0624265
5174821,42.3812021,-71.0691512
12432535,42.3796619,-71.0640786
8613870,42.3609865,-71.0992701
13414159,42.3770394,-71.0510255
2798599,42.3752042,-71.059123
12825412,42.3762971,-71.0581737
14594810,42.380432,-71.0680002
1421610,42.3760893,-71.0600228
619142,42.3773709,-71.0628535
93505,42.3773709,-71.0628535
3721095,42.3800984,-71.0624265
44205,42.3775111,-71.0662329
4402259,42.3782555,-71.0638944
1223050,42.3752042,-71.059123
189965,42.3749107,-71.0617183
6268805,42.3775901,-71.0609986
14834305,42.3838953,-71.0776527
14296152,42.3838953,-71.0776527
13951579,42.3796619,-71.0640786
13163259,42.3750003,-71.0648064
11837857,42.3796619,-71.0640786
9822600,42.3734909,-71.0644137
11395461,42.3736759,-71.0638218
14013663,42.3752042,-71.059123
5726250,42.3786256,-71.062904
5628808,42.377393,-71.0655548
5481243,42.3754638,-71.0535291
13083342,42.3807453,-71.0638371
13655073,42.3753621,-71.0628286
2810123,42.3786256,-71.062904
14858782,42.3838953,-71.0776527
13032590,42.3829027,-71.0772727
2660908,42.3818227,-71.064933
9132081,42.3790601,-71.068747
14292385,42.3752042,-71.059123
2167993,42.3770394,-71.0510255
14013583,42.3752042,-71.059123
13063952,42.3829027,-71.0772727
6886946,42.3796619,-71.0640786
6378076,42.3811084,-71.0623562
14537320,42.3790601,-71.068747
6690605,42.3773709,-71.0628535
5592866,42.3796619,-71.0640786
8442940,42.3778475,-71.0643019
708802,42.3786256,-71.062904
1658983,42.3770242,-71.0624689
6000531,42.3790601,-71.068747
13586128,42.3754584,-71.0585822
9900315,42.3740221,-71.0600607
11521541,42.3812021,-71.0691512
13045194,42.3729778,-71.0609508
8189821,42.3746477,-71.0613161
1445064,42.3800984,-71.0624265
13585624,42.3754584,-71.0585822
14191723,42.3773709,-71.0628535
6627802,42.3744086,-71.0523141
5076880,42.3790601,-71.068747
12356962,42.377158,-71.069383
12372052,42.3829027,-71.0772727
13830152,42.3829027,-71.0772727
5719606,42.3752042,-71.059123
182613,42.3796619,-71.0640786
5620496,42.3785428,-71.0658563
82637,42.3786256,-71.062904
3820516,42.3775111,-71.0662329
14501620,42.3754638,-71.0535291
13371105,42.3857024,-71.0878325
14632658,42.3811084,-71.0623562
7321217,42.3796619,-71.0640786
1102623,42.3741936,-71.0609422
7472068,42.3796619,-71.0640786
7053454,42.3810704,-71.0641674
1755376,42.3642286,-71.0691358
4917583,42.3642286,-71.0691358
12130434,42.3639657,-71.0683361
10118573,42.3642286,-71.0691358
979759,42.3642286,-71.0691358
14423483,42.3635338,-71.0640789
14404992,42.3642286,-71.0691358
8696236,42.365919,-71.0669081
8814479,42.3625944,-71.0638691
8191739,42.3639657,-71.0683361
965554,42.3642286,-71.0691358
8814039,42.3625944,-71.0638691
8813451,42.3625944,-71.0638691
14908177,42.3595125,-71.06937
1358531,42.3639657,-71.0683361
4602191,42.3639657,-71.0683361
7596262,42.3642286,-71.0691358
8191517,42.3639657,-71.0683361
12088322,42.3642286,-71.0691358
13545648,42.3635338,-71.0640789
10119075,42.3642286,-71.0691358
4467841,42.3639657,-71.0683361
3931204,42.3635338,-71.0640789
10118716,42.3642286,-71.0691358
9644312,42.3611022,-71.0706365
10118946,42.3642286,-71.0691358
10118379,42.3642286,-71.0691358
7857318,42.3639657,-71.0683361
10118091,42.3642286,-71.0691358
10052037,42.3639657,-71.0683361
10152056,42.3642286,-71.0691358
10119193,42.3642286,-71.0691358
10051649,42.3639657,-71.0683361
25418,42.3642286,-71.0691358
10051842,42.3639657,-71.0683361
7855702,42.3642286,-71.0691358
11967208,42.3625944,-71.0638691
4610745,42.3590276,-71.0700049
23668,42.3639657,-71.0683361
10119327,42.3642286,-71.0691358
10327517,42.3639657,-71.0683361
6015995,42.3642286,-71.0691358
7308623,42.3610657,-71.0694476
4489920,42.3642286,-71.0691358
2769450,42.3639657,-71.0683361
14467554,42.3642286,-71.0691358
1867881,42.3642286,-71.0691358
1131634,42.3635338,-71.0640789
67774,42.344418,-71.1134861
8309711,42.3603213,-71.0669154
5659866,42.3580158,-71.0685149
1303261,42.3590276,-71.0700049
6432655,42.3603319,-71.0663751
13249829,42.3602889,-71.0686874
4900659,42.3601989,-71.0659742
7928656,42.3598897,-71.0677643
9386847,42.359268,-71.0650471
6444148,42.3602977,-71.0682455
10311094,42.3530681,-71.0812804
9596153,42.3611022,-71.0706365
14025410,42.3595125,-71.06937
3377871,42.359726,-71.0644172
59776,42.3571625,-71.0718944
6488924,42.3602889,-71.0686874
9232355,42.359268,-71.0650471
11202183,42.3588359,-71.0687076
4718577,42.3611022,-71.0706365
12648403,42.3611022,-71.0706365
13778731,42.3571625,-71.0718944
2126053,42.3573724,-71.0705465
5690640,42.3580158,-71.0685149
2823378,42.359726,-71.0644172
13810937,42.3610657,-71.0694476
7633883,42.3611022,-71.0706365
8732121,42.3603341,-71.0636278
2423613,42.359726,-71.0644172
13728510,42.3598897,-71.0677643
12493396,42.3602889,-71.0686874
8052494,42.3593079,-71.0668368
7092874,42.3571057,-71.0694747
13433475,42.3590276,-71.0700049
2947662,42.3601989,-71.0659742
7911936,42.3603341,-71.0636278
2754975,42.344418,-71.1134861
13521992,42.3593079,-71.0668368
13138055,42.3593079,-71.0668368
7713815,42.3603341,-71.0636278
8747720,42.3611022,-71.0706365
4995033,42.3603213,-71.0669154
9107357,42.3588359,-71.0687076
5064995,42.3603319,-71.0663751
6600417,42.3573724,-71.0705465
10434883,42.3580916,-71.0699764
13121821,42.3603341,-71.0636278
9844242,42.3603319,-71.0663751
13295184,42.3590276,-71.0700049
6763785,42.3601989,-71.0659742
586994,42.344418,-71.1134861
915272,42.3580158,-71.0685149
3520353,42.3603341,-71.0636278
4978467,42.3595125,-71.06937
14742722,42.3580158,-71.0685149
7614517,42.3610923,-71.0682424
12356,42.344418,-71.1134861
12726343,42.3593079,-71.0668368
4632511,42.3603129,-71.0640457
8384444,42.3590276,-71.0700049
6778788,42.3595125,-71.06937
2682662,42.3611022,-71.0706365
14035936,42.3602889,-71.0686874
10611598,42.3610657,-71.0694476
8090623,42.3588359,-71.0687076
13300621,42.3590276,-71.0700049
14873017,42.3603319,-71.0663751
8614167,42.3580916,-71.0699764
14758045,42.3593079,-71.0668368
11120777,42.3611022,-71.0706365
9235198,42.3597506,-71.0690922
6908672,42.3611022,-71.0706365
13101775,42.3588359,-71.0687076
5959251,42.344418,-71.1134861
14872018,42.3611022,-71.0706365
10857914,42.3603341,-71.0636278
12365159,42.3603319,-71.0663751
13331733,42.3590276,-71.0700049
8662258,42.359268,-71.0650471
7531700,42.3603341,-71.0636278
13797236,42.3593079,-71.0668368
2862120,42.3598897,-71.0677643
6089196,42.3593079,-71.0668368
13658522,42.3593079,-71.0668368
4532603,42.3603213,-71.0669154
9169272,42.3603319,-71.0663751
6400348,42.3573724,-71.0705465
1648950,42.3602977,-71.0682455
13788865,42.3486464,-71.0827003
9857049,42.3580916,-71.0699764
14673441,42.3580158,-71.0685149
11906382,42.359726,-71.0644172
5743939,42.3611182,-71.0655318
3432321,42.344418,-71.1134861
4546333,42.3611022,-71.0706365
9464030,42.3580916,-71.0699764
7514024,42.3603341,-71.0636278
13330146,42.3580158,-71.0685149
10379031,42.359726,-71.0644172
5725804,42.359726,-71.0644172
4644455,42.3603319,-71.0663751
9133627,42.3603341,-71.0636278
13524454,42.3598897,-71.0677643
7527864,42.3598897,-71.0677643
3351728,42.344418,-71.1134861
6677640,42.359726,-71.0644172
6480967,42.3486464,-71.0827003
1827762,42.3598897,-71.0677643
7854872,42.3603341,-71.0636278
10855052,42.3603319,-71.0663751
13591091,42.3593079,-71.0668368
4635390,42.3590276,-71.0700049
1745339,42.3548561,-71.0661193
7514336,42.3603341,-71.0636278
7874552,42.3611022,-71.0706365
3673104,42.3602889,-71.0686874
8450098,42.3588359,-71.0687076
6742905,42.3603319,-71.0663751
697078,42.344418,-71.1134861
9755993,42.3581257,-71.0726474
3890373,42.359268,-71.0650471
3873776,42.3611022,-71.0706365
14798673,42.3593079,-71.0668368
13294558,42.3590276,-71.0700049
13376457,42.344418,-71.1134861
12210223,42.3603213,-71.0669154
12738816,42.360149,-71.069684
6776075,42.3523583,-71.0645599
5709298,42.3598897,-71.0677643
6445917,42.3593079,-71.0668368
2776143,42.3603319,-71.0663751
23619,42.344418,-71.1134861
7920759,42.3588359,-71.0687076
10164810,42.3415954,-71.0804424
14572100,42.3593079,-71.0668368
11016623,42.344418,-71.1134861
8428052,42.3652917,-71.0646337
14374965,42.3603213,-71.0669154
7527149,42.344418,-71.1134861
7329849,42.3595125,-71.06937
3069104,42.2732162,-71.0725003
1529393,42.3601989,-71.0659742
7918592,42.3602977,-71.0682455
9248612,42.3597506,-71.0690922
54944,42.3580916,-71.0699764
7837202,42.3603341,-71.0636278
5445126,42.3573724,-71.0705465
2216767,42.3602889,-71.0686874
14586440,42.344418,-71.1134861
250345,42.3580916,-71.0699764
5690424,42.3573724,-71.0705465
14700046,42.3598897,-71.0677643
4461613,42.3603341,-71.0636278
6410674,42.3598897,-71.0677643
6066455,42.3611022,-71.0706365
13307513,42.3588359,-71.0687076
8704161,42.3603341,-71.0636278
10653150,42.3595125,-71.06937
4787359,42.3595125,-71.06937
3050565,42.359726,-71.0644172
13306811,42.3595845,-71.0628361
7553969,42.3611022,-71.0706365
11701611,42.3573724,-71.0705465
7244031,42.359268,-71.0650471
4032756,42.3595125,-71.06937
9078998,42.3611022,-71.0706365
6326257,42.3611022,-71.0706365
3377100,42.3595125,-71.06937
11306586,42.3593079,-71.0668368
7342359,42.3598897,-71.0677643
7996844,42.3611022,-71.0706365
14124430,42.3603213,-71.0669154
8471852,42.3650544,-71.0567303
12143408,42.3571057,-71.0694747
8782592,42.3590276,-71.0700049
10470115,42.3580916,-71.0699764
7635616,42.3603341,-71.0636278
1886037,42.3611022,-71.0706365
11343485,42.359726,-71.0644172
8537786,42.3593079,-71.0668368
9273978,42.3611022,-71.0706365
14407094,42.3593079,-71.0668368
14857569,42.3611022,-71.0706365
9273395,42.3611022,-71.0706365
10945774,42.3580916,-71.0699764
13993185,42.3602977,-71.0682455
9274587,42.3611022,-71.0706365
6554785,42.344418,-71.1134861
2998554,42.3603213,-71.0669154
4359160,42.3603319,-71.0663751
3392423,42.3603213,-71.0669154
14074739,42.3593079,-71.0668368
4489490,42.3611022,-71.0706365
508017,42.3580158,-71.0685149
8170181,42.3605278,-71.0675386
3068453,42.3401342,-71.0788497
9934771,42.3320968,-71.0818668
2821825,42.3510605,-71.0629663
21891,42.3320968,-71.0818668
13686161,42.3554049,-71.0580762
4759640,42.3644727,-71.060035
4021522,42.1815605,-71.2033622
9905304,42.1815605,-71.2033622
3182652,42.3515541,-71.0633773
10742655,42.3588422,-71.0578337
13926201,42.3600825,-71.0588801
3653207,42.3504691,-71.066009
7240775,42.3654686,-71.0596473
14421910,42.3650658,-71.0602695
11357756,42.3401342,-71.0788497
12211821,42.3401342,-71.0788497
2747654,42.3401342,-71.0788497
13081090,42.3320968,-71.0818668
13216268,42.351141,-71.0595612
7838961,42.3320968,-71.0818668
1240598,42.3401342,-71.0788497
8799256,42.3523583,-71.0645599
4924009,42.3401342,-71.0788497
12069214,42.3486464,-71.0827003
497810,42.3317994,-71.0815553
12365454,42.3551981,-71.0620236
9299923,42.344418,-71.1134861
12898806,42.3635338,-71.0640789
14335782,42.3753897,-71.1641682
6741968,42.344418,-71.1134861
4275846,42.3401342,-71.0788497
13926017,42.3486464,-71.0827003
8814532,42.3625944,-71.0638691
11336922,42.359047,-71.05356
14236787,42.3593658,-71.0533431
14760955,42.344418,-71.1134861
8420956,42.3621168,-71.0505499
8814105,42.3625944,-71.0638691
14122467,42.3563435,-71.0573533
10730,42.344418,-71.1134861
9796309,42.3593658,-71.0533431
14351036,42.3476159,-71.0634732
14679817,42.3506561,-71.0574339
8325477,42.3652917,-71.0646337
9680953,42.3654686,-71.0596473
10549219,42.3593658,-71.0533431
13793578,42.359047,-71.05356
12383703,42.1815605,-71.2033622
5649821,42.3486464,-71.0827003
5371687,42.344418,-71.1134861
8814215,42.3625944,-71.0638691
12563549,42.3582754,-71.0575826
2715779,42.3593658,-71.0533431
13152370,42.3523583,-71.0645599
12382239,42.3650658,-71.0602695
60356,42.344418,-71.1134861
1340290,42.3639657,-71.0683361
11842312,42.3486464,-71.0827003
4977034,42.351141,-71.0595612
4075898,42.3558162,-71.0612955
8696200,42.365919,-71.0669081
8302844,42.3603341,-71.0636278
9709597,42.3593658,-71.0533431
8432166,42.3504691,-71.066009
8792552,42.3524896,-71.0592672
12087989,42.3486464,-71.0827003
2547129,42.3610208,-71.0569512
4190704,42.3557828,-71.0612123
7728499,42.3603341,-71.0636278
12541136,42.344418,-71.1134861
13652746,42.3320968,-71.0818668
8563141,42.3523583,-71.0645599
6924700,42.3554049,-71.0580762
6596242,42.353313,-71.0605367
7054912,42.3654686,-71.0596473
665035,42.3635338,-71.0640789
10116914,42.1815605,-71.2033622
9218288,42.344418,-71.1134861
12232615,42.3551981,-71.0620236
12363660,42.3401342,-71.0788497
13723404,42.3554049,-71.0580762
11069156,42.3551981,-71.0620236
9707238,42.3654686,-71.0596473
14574734,42.3500289,-71.0703479
14754902,42.3504691,-71.066009
10117803,42.1815605,-71.2033622
8792,42.344418,-71.1134861
10295349,42.3588422,-71.0578337
13836832,42.3500289,-71.0703479
14897219,42.3575512,-71.054596
14760973,42.3504691,-71.066009
9922595,42.1815605,-71.2033622
14870557,42.359047,-71.05356
12902509,42.3532589,-71.063366
11983535,42.1815605,-71.2033622
10117122,42.1815605,-71.2033622
14760739,42.3401342,-71.0788497
2547075,42.3610208,-71.0569512
2776391,42.3610208,-71.0569512
891953,42.3610208,-71.0569512
3414993,42.3507232,-71.0667975
973695,42.3625944,-71.0638691
2481019,42.3644727,-71.060035
8837755,42.3516528,-71.0705629
6134867,42.1815605,-71.2033622
11885653,42.359047,-71.05356
10705351,42.3088791,-71.0625946
6936712,42.344418,-71.1134861
13113748,42.3635338,-71.0640789
14653823,42.3512359,-71.0561907
1873046,42.3486464,-71.0827003
12752020,42.3654686,-71.0596473
218259,42.3320968,-71.0818668
5953696,42.3510605,-71.0629663
6181758,42.1815605,-71.2033622
5215982,42.3558162,-71.0612955
38579,42.3635338,-71.0640789
4118162,42.3558162,-71.0612955
6887053,42.3320968,-71.0818668
4303606,42.3488198,-71.0675811
9770560,42.3486464,-71.0827003
13669224,42.3523583,-71.0645599
70481,42.344418,-71.1134861
14897997,42.3575512,-71.054596
4510513,42.3558162,-71.0612955
8327907,42.3621168,-71.0505499
11440702,42.3654686,-71.0596473
11866651,42.3495423,-71.0662244
14110129,42.3600825,-71.0588801
13980127,42.3527201,-71.0594079
6181230,42.3654686,-71.0596473
1596470,42.3495919,-71.0684232
8097903,42.3654686,-71.0596473
14421841,42.3650658,-71.0602695
4574921,42.3557828,-71.0612123
14421692,42.3650658,-71.0602695
13078148,42.3558162,-71.0612955
1248870,42.3644727,-71.060035
9425087,42.3582697,-71.0528135
13275308,42.3575512,-71.054596
13225005,42.3486464,-71.0827003
2821921,42.3320968,-71.0818668
14421403,42.3650658,-71.0602695
8441187,42.3558162,-71.0612955
14421304,42.3650658,-71.0602695
10881600,42.3401342,-71.0788497
14043390,42.3486464,-71.0827003
14420163,42.1815605,-71.2033622
13812075,42.3575512,-71.054596
6993585,42.3680133,-71.0593801
14419982,42.1815605,-71.2033622
9530285,42.3644727,-71.060035
6686224,42.3401342,-71.0788497
14419482,42.1815605,-71.2033622
13912429,42.359047,-71.05356
2410846,42.344418,-71.1134861
12830117,42.359047,-71.05356
2573685,42.3635338,-71.0640789
7832890,42.3603341,-71.0636278
13730500,42.3554049,-71.0580762
14303099,42.3523583,-71.0645599
9111413,42.3551981,-71.0620236
11061030,42.3593658,-71.0533431
12987348,42.3575512,-71.054596
8340072,42.3523583,-71.0645599
1966195,42.3320968,-71.0818668
12815192,42.344418,-71.1134861
7914359,42.1815605,-71.2033622
820073,42.3510605,-71.0629663
8389735,42.353068,-71.0765188
4489588,42.3554049,-71.0580762
1868124,42.3320968,-71.0818668
13027627,42.348725,-71.0915603
67946,42.3464933,-71.0912871
52423,42.343674,-71.0974737
54215,42.3401733,-71.1059383
54487,42.3401733,-71.1059383
7414930,42.345739,-71.0884377
25142,42.3401733,-71.1059383
9364092,42.3431955,-71.0901087
8152796,42.34364,-71.0878594
6451456,42.3450974,-71.0875452
8955473,42.3443871,-71.100938
8187052,42.3401733,-71.1059383
14852273,42.3443546,-71.0880783
9127677,42.3469184,-71.0875376
14608495,42.3428308,-71.102129
8925974,42.3453621,-71.0948612
8552387,42.34586,-71.1073149
14660851,42.3428308,-71.102129
7211531,42.3427542,-71.0973584
6923446,42.3401733,-71.1059383
39116,42.3428308,-71.102129
3992208,42.3453621,-71.0948612
4577188,42.3453621,-71.0948612
14682588,42.3453621,-71.0948612
14418593,42.3453621,-71.0948612
3985462,42.3511333,-71.0850962
14486237,42.3453621,-71.0948612
14469894,42.3453621,-71.0948612
13434817,42.34586,-71.1073149
14274311,42.3420086,-71.087324
14221294,42.3453621,-71.0948612
1867754,42.343674,-71.0974737
14368660,42.3502606,-71.1077383
9125711,42.3453621,-71.0948612
1695275,42.3453621,-71.0948612
11592154,42.3504193,-71.1013892
14073235,42.3504193,-71.1013892
2915595,42.34586,-71.1073149
8249201,42.3428308,-71.102129
5684346,42.34364,-71.0878594
2243499,42.3453621,-71.0948612
6356533,42.3443871,-71.100938
10231714,42.3428308,-71.102129
9452993,42.3443546,-71.0880783
7650016,42.343674,-71.0974737
8141545,42.3401733,-71.1059383
6240901,42.337739,-71.0957317
13073078,42.3600825,-71.0588801
6568621,42.3401733,-71.1059383
3914363,42.3401733,-71.1059383
12630619,42.3504193,-71.1013892
6453686,42.3453621,-71.0948612
3783090,42.34576,-71.1057461
12826881,42.337739,-71.0957317
6027467,42.3401733,-71.1059383
14252020,42.3443546,-71.0880783
14825159,42.3504193,-71.1013892
1242798,42.3401733,-71.1059383
14595735,42.339904,-71.0898892
13863190,42.3469184,-71.0875376
5125723,42.3438822,-71.0894257
9041513,42.3443871,-71.100938
9845039,42.3464132,-71.1038432
10995976,42.3428308,-71.102129
12154150,42.3430397,-71.0889046
12973308,42.3453621,-71.0948612
12432623,42.3453621,-71.0948612
14824684,42.3504193,-71.1013892
14481328,42.3453621,-71.0948612
13547391,42.3497014,-71.097443
13449049,42.3417762,-71.0869748
6894734,42.339904,-71.0898892
228883,42.3453621,-71.0948612
11890768,42.3454255,-71.1055779
4812786,42.343674,-71.0974737
6951829,42.3401733,-71.1059383
13709190,42.3428308,-71.102129
13266833,42.3431955,-71.0901087
6516588,42.34364,-71.0878594
11087731,42.3420086,-71.087324
1863443,42.3401733,-71.1059383
7220216,42.3453621,-71.0948612
13544430,42.3474507,-71.1071329
12446656,42.3428308,-71.102129
13724578,42.3453621,-71.0948612
1864705,42.3401733,-71.1059383
9941923,42.3418719,-71.122617
4109165,42.3401733,-71.1059383
14136069,42.3428308,-71.102129
6927063,42.34364,-71.0878594
12972378,42.3502606,-71.1077383
7499960,42.3504193,-71.1013892
5990896,42.3443546,-71.0880783
13147585,42.3427542,-71.0973584
9040476,42.3443871,-71.100938
13546070,42.3460879,-71.1026802
6844012,42.3401733,-71.1059383
14662927,42.3427542,-71.0973584
2174476,42.3427542,-71.0973584
9367059,42.3453621,-71.0948612
14774868,42.3443546,-71.0880783
11431331,42.3453621,-71.0948612
9130532,42.34586,-71.1073149
13397201,42.3600825,-71.0588801
1141888,42.3600825,-71.0588801
14873137,42.3428308,-71.102129
8165898,42.3401733,-71.1059383
8335838,42.3401733,-71.1059383
5911004,42.34586,-71.1073149
10186477,42.3464132,-71.1038432
716512,42.3453621,-71.0948612
8187595,42.3453621,-71.0948612
4565470,42.3401733,-71.1059383
6467991,42.3502606,-71.1077383
6072693,42.348725,-71.0915603
13298014,42.3389991,-71.0913737
9855,42.3453621,-71.0948612
14624367,42.3453621,-71.0948612
8168982,42.3401733,-71.1059383
6268395,42.3453621,-71.0948612
14360470,42.34364,-71.0878594
6446940,42.3431955,-71.0901087
7869497,42.3453621,-71.0948612
14468407,42.337739,-71.0957317
6790961,42.3443871,-71.100938
12183851,42.3431955,-71.0901087
7219056,42.3453621,-71.0948612
12969783,42.3469184,-71.0875376
14823724,42.3469184,-71.0875376
9496325,42.3464132,-71.1038432
8335652,42.3401733,-71.1059383
10034930,42.3453621,-71.0948612
13082258,42.3430397,-71.0889046
10149314,42.3453621,-71.0948612
12854553,42.3453621,-71.0948612
6317304,42.34586,-71.1073149
2663667,42.3443546,-71.0880783
13968572,42.3438822,-71.0894257
12592117,42.3428308,-71.102129
10036192,42.3453621,-71.0948612
11985521,42.3453621,-71.0948612
11035223,42.3453621,-71.0948612
8336347,42.3401733,-71.1059383
13083058,42.3428308,-71.102129
8085906,42.3453621,-71.0948612
14573969,42.34576,-71.1057461
7840131,42.3504193,-71.1013892
10035581,42.3453621,-71.0948612
9793239,42.3453621,-71.0948612
12871837,42.3460879,-71.1026802
14608502,42.3428308,-71.102129
3303497,42.3420086,-71.087324
13018428,42.3453621,-71.0948612
14917833,42.3493002,-71.0928509
8184007,42.3401733,-71.1059383
6316145,42.3420086,-71.087324
11788394,42.3504193,-71.1013892
13017162,42.3460879,-71.1026802
1819994,42.3504193,-71.1013892
12870514,42.3460879,-71.1026802
10036037,42.3453621,-71.0948612
4040151,42.3401733,-71.1059383
14818575,42.3504193,-71.1013892
14885592,42.3504193,-71.1013892
5086521,42.3420086,-71.087324
10033715,42.3453621,-71.0948612
6015021,42.3453621,-71.0948612
8428314,42.3476181,-71.1002881
9329398,42.3428308,-71.102129
11987762,42.3453621,-71.0948612
6167184,42.3443546,-71.0880783
4644069,42.3401733,-71.1059383
5659780,42.3480975,-71.0886118
12246137,42.3401733,-71.1059383
2186358,42.3453621,-71.0948612
12672097,42.3431955,-71.0901087
4479140,42.3476181,-71.1002881
7362715,42.3469184,-71.0875376
4069422,42.3441097,-71.0976126
8099266,42.3401733,-71.1059383
2872717,42.343674,-71.0974737
8460627,42.339904,-71.0898892
8400275,42.3453621,-71.0948612
6955911,42.34364,-71.0878594
10048789,42.3453621,-71.0948612
11474130,42.34586,-71.1073149
11677211,42.3427542,-71.0973584
1840255,42.34586,-71.1073149
9393163,42.3504193,-71.1013892
8334845,42.3453621,-71.0948612
7869368,42.3453621,-71.0948612
13667826,42.3443546,-71.0880783
4559774,42.343674,-71.0974737
9541295,42.3453621,-71.0948612
13866603,42.3428308,-71.102129
8164953,42.3453621,-71.0948612
10229333,42.3401733,-71.1059383
13751871,42.34364,-71.0878594
9999894,42.3502606,-71.1077383
12359181,42.3453621,-71.0948612
9770477,42.3489614,-71.0967702
7508865,42.3443871,-71.100938
8164146,42.3453621,-71.0948612
7869167,42.3453621,-71.0948612
12899026,42.3469184,-71.0875376
4547353,42.3420086,-71.087324
3740274,42.339904,-71.0898892
8081935,42.3453621,-71.0948612
10228228,42.3401733,-71.1059383
9180965,42.3428308,-71.102129
6444138,42.3453621,-71.0948612
9868322,42.3443546,-71.0880783
10228764,42.3453621,-71.0948612
10211649,42.3428308,-71.102129
14553190,42.3427542,-71.0973584
36885,42.3453621,-71.0948612
14553171,42.3431955,-71.0901087
14799678,42.3469184,-71.0875376
10949319,42.34364,-71.0878594
8163273,42.3453621,-71.0948612
11751289,42.34364,-71.0878594
3903324,42.3401733,-71.1059383
13733558,42.3453621,-71.0948612
8097453,42.3401733,-71.1059383
14798497,42.341887,-71.1629781
12652181,42.3428308,-71.102129
8146576,42.3401733,-71.1059383
10113230,42.3453621,-71.0948612
6983246,42.3450974,-71.0875452
6409811,42.34586,-71.1073149
13078025,42.3453621,-71.0948612
180914,42.343674,-71.0974737
951480,42.3401733,-71.1059383
4181163,42.3401733,-71.1059383
8670336,42.3469184,-71.0875376
14109809,42.3428308,-71.102129
7573274,42.3453621,-71.0948612
2214923,42.3453621,-71.0948612
11799482,42.3431955,-71.0901087
8063870,42.3443871,-71.100938
8162168,42.3453621,-71.0948612
8063815,42.3401733,-71.1059383
6425405,42.3428308,-71.102129
12208806,42.3443546,-71.0880783
8391298,42.343674,-71.0974737
6324649,42.3420086,-71.087324
8145397,42.3401733,-71.1059383
8325366,42.3401733,-71.1059383
13076586,42.3431955,-71.0901087
11634778,42.3469184,-71.0875376
13994056,42.3427542,-71.0973584
8439372,42.3476181,-71.1002881
14485048,42.3453621,-71.0948612
12962229,42.3431955,-71.0901087
8325544,42.3401733,-71.1059383
14595823,42.3428308,-71.102129
11454728,42.3460879,-71.1026802
7325063,42.3453621,-71.0948612
13714817,42.3504193,-71.1013892
11240774,42.3460879,-71.1026802
14369574,42.34586,-71.1073149
5259996,42.3504193,-71.1013892
14647971,42.343674,-71.0974737
13435185,42.3443546,-71.0880783
3278624,42.3401733,-71.1059383
11454147,42.3460879,-71.1026802
5834413,42.3443871,-71.100938
10995355,42.3431955,-71.0901087
1835533,42.3502606,-71.1077383
14533117,42.3453621,-71.0948612
12796034,42.3427542,-71.0973584
11583581,42.3430397,-71.0889046
6793913,42.3443871,-71.100938
5308475,42.3401733,-71.1059383
13079902,42.339904,-71.0898892
8325030,42.3401733,-71.1059383
2016500,42.3453621,-71.0948612
951476,42.3401733,-71.1059383
951473,42.3401733,-71.1059383
10552485,42.3502606,-71.1077383
12247217,42.3401733,-71.1059383
4916260,42.3401733,-71.1059383
11990528,42.3469184,-71.0875376
10552237,42.3502606,-71.1077383
2360109,42.3428308,-71.102129
9448243,42.3453621,-71.0948612
3309941,42.3401733,-71.1059383
12828996,42.3431955,-71.0901087
196806,42.3469184,-71.0875376
3589267,42.3417762,-71.0869748
12184433,42.347317,-71.1516767
13824970,42.340633,-71.1644945
1815326,42.3568397,-71.1665889
3601424,42.3518495,-71.1562479
7741566,42.360531,-71.1405635
13375092,42.3386339,-71.1492824
5739119,42.340633,-71.1644945
3012529,42.3425845,-71.1402007
5295491,42.3474545,-71.156941
13993626,42.3496182,-71.1435342
13642405,42.3441973,-71.1383318
8388481,42.360531,-71.1405635
14057189,42.3442086,-71.1650035
5406448,42.340633,-71.1644945
10747524,42.3602336,-71.1395645
12254831,42.3426107,-71.153846
14646704,42.3400781,-71.1523261
14614422,42.340633,-71.1644945
8338792,42.340633,-71.1644945
2555771,42.3596542,-71.1443369
9953144,42.3556702,-71.1379002
4291607,42.3386339,-71.1492824
11418599,42.3459786,-71.138629
13584884,42.3590726,-71.1423311
